Timestamp,Condition,SplashScreen,HeadX,HeadY,HeadZ, HeadRX, HeadRY, HeadRZ, RightHandx,RightHandy,RightHandz,RightHandRX,RightHandRY,RightHandRZLeftHandx,LeftHandy,LeftHandz,LeftHandRX,LeftHandRY,LeftHandRZ,ActionPoints,Action,GazeTarget
2019-08-20T12:13:11.2015340,,,-0.1950489,1.609798,0.4288635,4.79233,180.075,359.9907,-0.2614424,1.162912,0.05946377,-1.516607E-21,0,0,-0.202776,1.090695,0.2250761,0,0,0,,UMA,
2019-08-20T12:13:13.7597080,,,-0.1951798,1.609811,0.4288812,4.780717,180.0769,359.9806,-0.2639821,1.159816,0.058391,302.8755,194.4352,231.5379,-0.2063193,1.08893,0.2246663,302.9344,215.0255,45.92789,,UMA,
2019-08-20T12:13:13.9605950,,,-0.2082842,1.60889,0.4284121,5.074248,180.5251,0.05747879,-0.262341,1.160257,0.05744293,303.2084,193.4347,232.3531,-0.2048393,1.0894,0.2238746,303.3048,214.4935,46.50831,,UMA,
2019-08-20T12:13:14.0184450,,,-0.2083969,1.609094,0.4287382,4.977864,180.6659,0.05960375,-0.2616172,1.160089,0.05727199,303.1343,193.0299,232.6312,-0.20422,1.089537,0.2238447,303.3167,214.2509,46.70103,,UMA,
2019-08-20T12:13:14.0409520,,,-0.2069433,1.608987,0.4277892,5.10539,180.4675,0.2880478,-0.2614061,1.160192,0.05727175,303.1688,192.905,232.7362,-0.2040989,1.089586,0.2239419,303.3158,214.1855,46.75014,,UMA,
2019-08-20T12:13:14.0676540,,,-0.2064601,1.609023,0.4275504,5.123265,180.3868,0.350959,-0.2614516,1.160087,0.05703947,303.1775,192.892,232.7353,-0.2043049,1.089512,0.2237512,303.3144,214.1434,46.77535,,UMA,
2019-08-20T12:13:14.0895950,,,-0.2064332,1.608934,0.4274071,5.12954,180.3784,0.3650993,-0.2613756,1.160003,0.05705568,303.181,192.8424,232.7688,-0.2042645,1.089404,0.2237036,303.3081,214.1111,46.79461,,UMA,
2019-08-20T12:13:14.1075470,,,-0.2062792,1.608867,0.4273181,5.166529,180.3694,0.3858436,-0.261261,1.159852,0.05696002,303.1703,192.7987,232.8053,-0.2041621,1.089255,0.2236281,303.31,214.0822,46.8083,,UMA,
2019-08-20T12:13:14.1278090,,,-0.2062586,1.608838,0.4272383,5.171566,180.3751,0.3783062,-0.2610409,1.160092,0.05704895,303.1695,192.7729,232.8255,-0.2039357,1.089443,0.2237098,303.3111,214.0827,46.80191,,UMA,
2019-08-20T12:13:14.1542590,,,-0.2060864,1.608941,0.4271565,5.181065,180.3826,0.4052201,-0.2609957,1.159837,0.05692831,303.1607,192.7321,232.8525,-0.2040017,1.089316,0.223355,303.315,214.0666,46.81049,,UMA,
2019-08-20T12:13:14.1752010,,,-0.2061368,1.608852,0.4269966,5.187397,180.3851,0.426195,-0.261169,1.159907,0.05683818,303.1583,192.6895,232.885,-0.2039711,1.089442,0.2233006,303.3077,214.0278,46.83235,,UMA,
2019-08-20T12:13:14.2081470,,,-0.2060441,1.608927,0.4268539,5.20378,180.3693,0.3774581,-0.2608612,1.160151,0.05675092,303.157,192.6933,232.8727,-0.2038088,1.089536,0.2232091,303.2986,214.0179,46.84057,,UMA,
2019-08-20T12:13:14.2450480,,,-0.2059377,1.608991,0.4266165,5.196432,180.3739,0.3159464,-0.2606242,1.160169,0.05684081,303.1652,192.7101,232.8392,-0.2035222,1.089421,0.223422,303.2896,214.008,46.84873,,UMA,
2019-08-20T12:13:14.2899340,,,-0.2057676,1.609065,0.4266454,5.225484,180.4277,0.3723023,-0.2607853,1.159971,0.05665556,303.1907,192.7166,232.8586,-0.2035557,1.089191,0.2231996,303.2874,214.0011,46.85773,,UMA,
2019-08-20T12:13:14.3208580,,,-0.205757,1.609058,0.4264162,5.233173,180.4708,0.3791245,-0.2608696,1.159967,0.0566074,303.1747,192.7038,232.9006,-0.2035745,1.089365,0.2231967,303.3152,214.0073,46.85719,,UMA,
2019-08-20T12:13:14.3417950,,,-0.2056454,1.609069,0.4264847,5.251404,180.458,0.3613918,-0.2610111,1.159934,0.05664602,303.1714,192.7047,232.8979,-0.2037693,1.089549,0.2232852,303.326,213.9943,46.86658,,UMA,
2019-08-20T12:13:14.3647360,,,-0.2058333,1.609058,0.426524,5.26446,180.4381,0.3443377,-0.2612153,1.159726,0.05643579,303.1854,192.7129,232.8918,-0.203946,1.089395,0.2230183,303.3211,214.004,46.86059,,UMA,
2019-08-20T12:13:14.3941760,,,-0.2060661,1.608945,0.4264895,5.257706,180.4085,0.3342043,-0.2612768,1.160088,0.05634627,303.2169,192.7489,232.8578,-0.2039077,1.08934,0.2228703,303.3082,214.0102,46.86018,,UMA,
2019-08-20T12:13:14.4450350,,,-0.2061592,1.608964,0.4264763,5.259554,180.3997,0.3576706,-0.261375,1.159853,0.0564805,303.2306,192.7709,232.8488,-0.2040474,1.089124,0.2229692,303.3087,214.0343,46.8298,,UMA,
2019-08-20T12:13:14.4864180,,,-0.2062862,1.608875,0.4265572,5.219377,180.3581,0.3015365,-0.2613262,1.160241,0.05662301,303.1966,192.8327,232.778,-0.2039447,1.089644,0.2230484,303.3121,214.0892,46.76008,,UMA,
2019-08-20T12:13:14.5084460,,,-0.2064137,1.609163,0.4267336,5.166323,180.3462,0.3544202,-0.2612858,1.160627,0.05665007,303.2238,192.8578,232.7584,-0.2040274,1.089873,0.2230777,303.2942,214.0576,46.76875,,UMA,
2019-08-20T12:13:14.5448820,,,-0.2066115,1.609246,0.4267206,5.13732,180.3512,0.3332691,-0.2613606,1.160708,0.05646405,303.2238,192.8578,232.7584,-0.2043322,1.089736,0.2230123,303.2776,214.0682,46.75208,,UMA,
2019-08-20T12:13:14.5902730,,,-0.2067623,1.609195,0.4267831,5.125417,180.3289,0.3224998,-0.261583,1.160695,0.05644253,303.2061,192.9168,232.6749,-0.2047687,1.089715,0.2229713,303.2776,214.0681,46.71292,,UMA,
