Timestamp,Condition,SplashScreen,HeadX,HeadY,HeadZ, HeadRX, HeadRY, HeadRZ, RightHandx,RightHandy,RightHandz,RightHandRX,RightHandRY,RightHandRZLeftHandx,LeftHandy,LeftHandz,LeftHandRX,LeftHandRY,LeftHandRZ,ActionPoints,Action,GazeTarget
2019-08-21T14:40:55.0454720,,,-0.1985649,1.613936,0.2448476,9.515862,182.1743,354.4966,-0.2253234,1.01449,0.04245767,-1.516607E-21,0,0,-0.1060205,1.026036,0.1834764,0,0,0,,UMA,
2019-08-21T14:40:56.5877930,,,-0.1985757,1.613812,0.2448491,9.56683,182.1245,354.4997,-0.2301261,1.014731,0.03299895,328.3067,213.65,213.6346,-0.1093799,1.026173,0.1762968,303.369,168.9921,118.0601,,UMA,
2019-08-21T14:40:56.7262820,,,-0.1862283,1.625164,0.2417518,5.26874,187.2134,354.021,-0.2266195,1.015797,0.03225997,328.62,213.027,215.6109,-0.1059871,1.026482,0.1741858,303.7375,167.374,119.3016,,UMA,
2019-08-21T14:40:56.7635860,,,-0.1833904,1.623832,0.239326,5.930045,188.4056,353.82,-0.2273628,1.016013,0.03181109,328.4827,212.8011,215.8315,-0.1063247,1.026885,0.1747294,303.8877,167.0102,119.2036,,UMA,
2019-08-21T14:40:56.7885200,,,-0.1839187,1.622567,0.2372898,6.560526,188.9,354.0259,-0.2280719,1.016154,0.03218678,328.3821,212.6914,215.8926,-0.1067215,1.027094,0.1751696,303.8836,166.8815,119.2349,,UMA,
2019-08-21T14:40:56.8214280,,,-0.1839447,1.621882,0.2371678,6.939366,188.811,354.1821,-0.2284141,1.016435,0.03240398,328.2916,212.6258,215.9848,-0.1073726,1.027662,0.1752652,303.929,166.8269,119.0802,,UMA,
2019-08-21T14:40:56.8393790,,,-0.1837664,1.621879,0.2371819,6.97448,188.7979,354.1474,-0.2285263,1.016526,0.03247538,328.2753,212.6274,215.9896,-0.107471,1.027761,0.1753307,303.849,166.8205,119.0232,,UMA,
2019-08-21T14:40:56.8598510,,,-0.1836501,1.621758,0.2370816,7.055205,188.7776,354.1265,-0.2288346,1.016914,0.03240642,328.2885,212.6487,215.9447,-0.1076829,1.028175,0.1755448,303.9499,166.6992,119.0272,,UMA,
2019-08-21T14:40:56.8788010,,,-0.1834893,1.621804,0.2371038,7.079463,188.7748,354.1066,-0.2288753,1.017035,0.03247169,328.2974,212.6786,215.8938,-0.1080502,1.028556,0.175513,303.8795,166.5724,119.1421,,UMA,
2019-08-21T14:40:56.9107150,,,-0.1834576,1.621628,0.2367959,7.109033,188.8143,354.1379,-0.2304549,1.017228,0.03167978,328.3169,212.7479,215.833,-0.1084923,1.028501,0.1754113,303.9661,166.2199,119.3048,,UMA,
2019-08-21T14:40:56.9446250,,,-0.1830682,1.621662,0.2369074,7.091011,188.884,354.1536,-0.2297614,1.017133,0.03183916,328.3424,212.7724,215.8228,-0.1086761,1.028359,0.1755058,304.0472,165.8587,119.458,,UMA,
2019-08-21T14:40:56.9779580,,,-0.1827536,1.62175,0.2368277,7.072779,189.0038,354.1371,-0.2296447,1.017256,0.03172931,328.326,212.7511,215.866,-0.1088195,1.028223,0.1757979,304.1468,165.5167,119.6147,,UMA,
2019-08-21T14:40:57.0121240,,,-0.1823491,1.621857,0.2368479,7.063989,189.0889,354.1941,-0.2300409,1.017667,0.03197673,328.2579,212.7085,215.9324,-0.1091064,1.02818,0.1760127,304.2769,164.9417,119.8766,,UMA,
2019-08-21T14:40:57.0435520,,,-0.1818228,1.622008,0.236677,7.002935,189.1419,354.2568,-0.2293577,1.017733,0.03216097,328.1518,212.6167,216.026,-0.1089133,1.02809,0.17621,304.3084,164.3948,120.1845,,UMA,
2019-08-21T14:40:57.0835590,,,-0.1812567,1.621973,0.2362957,6.966282,189.1726,354.2165,-0.229921,1.018156,0.0316759,328.003,212.4891,216.1382,-0.10901,1.028033,0.1766953,304.4618,163.6959,120.4914,,UMA,
2019-08-21T14:40:57.0965210,,,-0.1810601,1.621956,0.2360925,6.976337,189.1702,354.2092,-0.2294192,1.017973,0.03178915,327.8867,212.3599,216.254,-0.1090151,1.027966,0.1767809,304.5244,163.2274,120.7055,,UMA,
2019-08-21T14:40:57.1174350,,,-0.1807119,1.621874,0.235831,7.00143,189.1497,354.1958,-0.2298168,1.018304,0.0315375,327.8704,212.3397,216.2672,-0.1090744,1.027918,0.1767471,304.615,162.9272,120.8237,,UMA,
2019-08-21T14:40:57.1450740,,,-0.180351,1.621653,0.2353403,7.007176,189.1265,354.1519,-0.229376,1.017773,0.03161326,327.7412,212.2138,216.4024,-0.1092516,1.027459,0.1766516,304.7596,162.0529,121.3547,,UMA,
2019-08-21T14:40:57.1609690,,,-0.1801506,1.621617,0.2352207,6.985223,189.1303,354.1509,-0.2290983,1.017794,0.03163072,327.7209,212.1996,216.4253,-0.1091599,1.027429,0.1767732,304.8074,161.7898,121.5174,,UMA,
2019-08-21T14:40:57.1916280,,,-0.1794668,1.621643,0.2346071,6.894738,189.0987,354.123,-0.2292237,1.017626,0.03148314,327.6696,212.1571,216.4993,-0.1091892,1.026947,0.176865,304.9115,161.2936,121.825,,UMA,
