Timestamp,Condition,SplashScreen,HeadX,HeadY,HeadZ, HeadRX, HeadRY, HeadRZ, RightHandx,RightHandy,RightHandz,RightHandRX,RightHandRY,RightHandRZLeftHandx,LeftHandy,LeftHandz,LeftHandRX,LeftHandRY,LeftHandRZ,ActionPoints,Action,GazeTarget
2019-08-13T15:54:09.3828170,,,-0.2268155,1.536516,0.2089933,7.553878,175.7359,356.507,-0.296461,1.089883,-0.02955079,-1.516607E-21,0,0,-0.09286869,1.061761,0.1163055,0,0,0,,UMA,
2019-08-13T15:54:10.6259340,,,-0.2266979,1.536595,0.2089841,7.516521,175.7326,356.5088,-0.2969915,1.08056,-0.03056306,316.3904,216.1836,184.2396,-0.09514505,1.055164,0.1126154,281.8895,55.47792,286.2202,,UMA,
2019-08-13T15:54:10.7718030,,,-0.230878,1.547538,0.2233834,359.0741,172.8539,356.2843,-0.2972192,1.080298,-0.03418094,316.4117,213.8554,186.9037,-0.09740931,1.054741,0.1075084,280.6479,59.42381,282.4807,,UMA,
2019-08-13T15:54:10.8276530,,,-0.2307014,1.546314,0.2098981,0.5489603,172.8646,356.8055,-0.2968225,1.081255,-0.03544456,316.4302,213.7543,186.8883,-0.09665453,1.055928,0.1073147,280.7939,59.3238,282.4211,,UMA,
2019-08-13T15:54:10.8565480,,,-0.2306749,1.546305,0.2092839,0.6055081,172.6318,356.8835,-0.2967635,1.081493,-0.03569818,316.4454,213.8038,186.7986,-0.09651846,1.05624,0.1072064,280.8673,58.81281,282.8503,,UMA,
2019-08-13T15:54:10.8790840,,,-0.2309648,1.546234,0.2089839,0.5971957,172.641,356.9154,-0.2968324,1.08164,-0.03610772,316.4408,213.7953,186.781,-0.09694356,1.056011,0.1066217,280.916,58.40444,283.2115,,UMA,
2019-08-13T15:54:10.9015550,,,-0.2311011,1.546181,0.209032,0.5590416,172.6216,356.9151,-0.2973258,1.08198,-0.03613156,316.4312,213.8508,186.7025,-0.09693938,1.05599,0.1063898,280.9633,58.2471,283.3485,,UMA,
2019-08-13T15:54:10.9264700,,,-0.2311759,1.546148,0.2089521,0.528928,172.6232,356.9118,-0.2977847,1.08205,-0.03641361,316.4275,213.8997,186.6121,-0.09707689,1.055861,0.1059775,281.0068,58.09129,283.4898,,UMA,
2019-08-13T15:54:10.9469300,,,-0.2312031,1.54606,0.2090327,0.4716336,172.6079,356.9163,-0.2977035,1.082032,-0.0364567,316.4168,213.9277,186.5735,-0.09681624,1.056013,0.1059902,281.0471,58.06245,283.5033,,UMA,
2019-08-13T15:54:10.9628870,,,-0.2311769,1.546065,0.2088479,0.4206898,172.6023,356.9413,-0.2978745,1.082208,-0.03688407,316.4153,213.9805,186.4923,-0.09696758,1.056023,0.1056622,281.0802,58.08331,283.4585,,UMA,
2019-08-13T15:54:10.9873530,,,-0.2312891,1.546118,0.2089111,0.372742,172.5991,356.9468,-0.2980596,1.082278,-0.03715235,316.3959,213.9819,186.4937,-0.0971489,1.056104,0.1056561,281.0957,58.0937,283.4375,,UMA,
