Timestamp,Condition,SplashScreen,HeadX,HeadY,HeadZ, HeadRX, HeadRY, HeadRZ, RightHandx,RightHandy,RightHandz,RightHandRX,RightHandRY,RightHandRZLeftHandx,LeftHandy,LeftHandz,LeftHandRX,LeftHandRY,LeftHandRZ,ActionPoints,Action,GazeTarget
2019-08-14T17:57:08.2116250,,,-0.2203706,1.638036,0.4773664,1.788052,174.4024,356.4634,-0.2538034,1.059578,0.1153734,-1.516607E-21,0,0,-0.1116824,1.036347,0.3943951,0,0,0,,UMA,
2019-08-14T17:57:09.4477700,,,-0.2206627,1.638507,0.4781291,1.518605,174.4,356.2852,-0.2571437,1.069602,0.1182789,320.2244,267.6827,224.1198,-0.1208935,1.04895,0.3945752,295.6451,299.5629,48.38766,,UMA,
2019-08-14T17:57:09.5563300,,,-0.1599255,1.496122,0.4461797,54.20189,157.023,2.414548,-0.2658492,1.070167,0.1210848,323.9648,271.2836,219.9049,-0.1247556,1.054231,0.3919079,298.7262,305.0968,47.1243,,Hole,
2019-08-14T17:57:09.5860540,,,-0.1907303,1.550418,0.4608564,36.53522,162.7357,0.3931242,-0.2674436,1.070261,0.1205822,323.6907,271.4554,219.9212,-0.1238826,1.053987,0.3908279,298.9685,306.2365,47.84847,,Ground,
2019-08-14T17:57:09.6080010,,,-0.1945404,1.565896,0.4647354,31.33446,161.9833,357.6672,-0.2677462,1.070339,0.1205704,323.7122,271.6509,219.9606,-0.1235943,1.054051,0.3900762,299.0619,306.4522,47.92245,,UMA,
2019-08-14T17:57:09.6329260,,,-0.197157,1.571488,0.4670085,29.6298,162.2141,357.0438,-0.2676513,1.07083,0.1203046,323.6649,271.7545,220.1151,-0.1234992,1.054199,0.3893636,299.1471,306.5493,48.08563,,UMA,
2019-08-14T17:57:09.6618490,,,-0.1988131,1.574015,0.4685526,28.87712,162.7415,357.002,-0.2675861,1.071233,0.1202499,323.5717,271.7845,220.2317,-0.1233367,1.054465,0.3891656,299.2084,306.686,48.14932,,UMA,
2019-08-14T17:57:09.6927670,,,-0.1997666,1.575054,0.469393,28.6126,163.2213,357.169,-0.2667704,1.071967,0.1200079,323.4356,271.7717,220.3601,-0.1231722,1.054658,0.3885435,299.1811,306.7626,48.18901,,UMA,
2019-08-14T17:57:09.7196950,,,-0.2011883,1.575861,0.4702905,28.45004,164.0516,357.6323,-0.266651,1.072456,0.1196384,323.2516,271.7224,220.4172,-0.1233908,1.054641,0.3880927,299.0931,306.8002,48.32304,,UMA,
2019-08-14T17:57:09.7496160,,,-0.2023832,1.576283,0.4708982,28.39082,164.8286,358.0982,-0.2662023,1.073326,0.1195306,323.0735,271.6869,220.4441,-0.1232154,1.054651,0.3875939,299.0098,306.7322,48.47,,UMA,
2019-08-14T17:57:09.7744440,,,-0.2030782,1.576632,0.4712451,28.27424,165.3357,358.3726,-0.2661356,1.073551,0.119408,322.8195,271.6013,220.4787,-0.1230065,1.054525,0.3877405,298.8496,306.5946,48.75659,,UMA,
2019-08-14T17:57:09.8003720,,,-0.2035463,1.577141,0.4715532,28.13156,165.8158,358.6473,-0.2661394,1.0734,0.1194772,322.6686,271.5307,220.512,-0.1229801,1.053879,0.3869236,298.7511,306.4981,48.9339,,UMA,
2019-08-14T17:57:09.8298220,,,-0.2040074,1.578104,0.4717105,27.76483,166.422,358.9385,-0.2662669,1.073058,0.1194786,322.5183,271.4436,220.5751,-0.1230117,1.053881,0.3863789,298.676,306.3458,49.19882,,UMA,
2019-08-14T17:57:09.8545540,,,-0.2040598,1.5787,0.4716796,27.43201,166.7431,359.0767,-0.2665913,1.071421,0.1195726,322.2306,271.2803,220.7541,-0.1226954,1.054106,0.3850316,298.719,306.3886,49.52751,,UMA,
2019-08-14T17:57:09.8837390,,,-0.2040354,1.579374,0.4713938,27.06899,167.083,359.1707,-0.2672387,1.070207,0.119505,322.0601,271.1461,220.9243,-0.1225537,1.054252,0.3835384,298.9528,306.7232,49.81367,,UMA,
2019-08-14T17:57:09.9136590,,,-0.2040644,1.579261,0.471168,27.03838,167.1715,359.1687,-0.268655,1.068052,0.119342,321.8605,270.9509,221.2161,-0.1222421,1.05436,0.3818782,299.1804,307.0718,49.99324,,UMA,
