Timestamp,Condition,SplashScreen,HeadX,HeadY,HeadZ, HeadRX, HeadRY, HeadRZ, RightHandx,RightHandy,RightHandz,RightHandRX,RightHandRY,RightHandRZLeftHandx,LeftHandy,LeftHandz,LeftHandRX,LeftHandRY,LeftHandRZ,ActionPoints,Action,GazeTarget
2019-08-15T18:11:58.6593730,,,-0.02832556,1.535263,0.2403954,350.6713,183.5553,353.3893,-0.08290064,0.9827106,-0.009242505,-1.516607E-21,0,0,-1.178,0,0.379,0,0,0,,UMA,
2019-08-15T18:12:01.3789580,,,-0.02839851,1.535228,0.2402017,350.7267,183.5648,353.4016,-0.08255839,1.028508,0.008627683,324.022,186.6764,227.288,-1.178,0,0.379,0,0,0,,UMA,
2019-08-15T18:12:01.6159280,,,-0.02756011,1.53176,0.2412671,354.9153,190.9091,354.3,-0.09318745,1.010322,0.00993219,318.8975,186.8926,224.996,-1.178,0,0.379,0,0,0,,UMA,
2019-08-15T18:12:01.6997860,,,-0.03413868,1.531655,0.2318338,356.6228,191.5063,354.9059,-0.08888805,1.013278,0.01154587,320.1648,187.7074,225.0086,-1.178,0,0.379,0,0,0,,UMA,
2019-08-15T18:12:01.7237210,,,-0.02134323,1.523553,0.2220182,3.777511,197.9329,353.7819,-0.08755004,1.014578,0.01171902,319.8598,188.0728,225.2073,-1.178,0,0.379,0,0,0,,UMA,
2019-08-15T18:12:01.7496520,,,-0.01636386,1.515885,0.2193135,9.452517,201.3046,353.4118,-0.08543277,1.016173,0.01205471,319.6271,188.0357,225.4719,-1.178,0,0.379,0,0,0,,UMA,
2019-08-15T18:12:01.7731160,,,-0.01467896,1.513243,0.2181404,11.14984,202.2202,353.2958,-0.08403826,1.016666,0.01210269,319.2285,187.8768,226.0097,-1.178,0,0.379,0,0,0,,UMA,
2019-08-15T18:12:01.7910690,,,-0.01419234,1.512359,0.2178551,11.69619,202.4519,353.2256,-0.08334029,1.016782,0.01202878,318.6182,187.876,226.412,-1.178,0,0.379,0,0,0,,UMA,
2019-08-15T18:12:01.8132840,,,-0.01330769,1.510628,0.2175274,12.78023,202.8106,353.1624,-0.08199763,1.016862,0.01240411,318.4835,187.9964,226.3634,-1.178,0,0.379,0,0,0,,UMA,
2019-08-15T18:12:01.8379490,,,-0.01284313,1.509245,0.2173809,13.70135,202.9543,353.1962,-0.0803045,1.017084,0.01305994,318.2559,188.2261,226.2308,-1.178,0,0.379,0,0,0,,UMA,
2019-08-15T18:12:01.8755430,,,-0.01360631,1.507915,0.2168196,14.70773,202.7426,353.647,-0.07937431,1.016822,0.01342586,317.7032,188.0771,226.8565,-1.178,0,0.379,0,0,0,,UMA,
2019-08-15T18:12:01.8964850,,,-0.01493013,1.507515,0.2163718,14.98198,202.3756,353.8738,-0.07917321,1.016489,0.01370266,317.3743,187.7678,227.4158,-1.178,0,0.379,0,0,0,,UMA,
2019-08-15T18:12:01.9160560,,,-0.01692295,1.507147,0.216034,15.21926,201.9308,353.985,-0.07982564,1.016555,0.01443961,317.0782,187.3907,227.9793,-1.178,0,0.379,0,0,0,,UMA,
2019-08-15T18:12:01.9335590,,,-0.01792848,1.507012,0.2159033,15.33035,201.7073,354.0003,-0.08025467,1.016276,0.01487395,316.9818,187.2454,228.2255,-1.178,0,0.379,0,0,0,,UMA,
2019-08-15T18:12:01.9515100,,,-0.02069759,1.506783,0.2155844,15.4305,201.1564,353.9432,-0.0813657,1.014961,0.01517192,316.8456,187.0368,228.684,-1.178,0,0.379,0,0,0,,UMA,
