Timestamp,Condition,SplashScreen,HeadX,HeadY,HeadZ, HeadRX, HeadRY, HeadRZ, RightHandx,RightHandy,RightHandz,RightHandRX,RightHandRY,RightHandRZLeftHandx,LeftHandy,LeftHandz,LeftHandRX,LeftHandRY,LeftHandRZ,ActionPoints,Action,GazeTarget
2019-08-21T14:04:03.3123430,,,-0.2302777,1.750112,0.5072835,4.135342,174.9599,357.1888,-0.2485825,1.157196,0.252197,-1.516607E-21,0,0,-0.1370059,1.166536,0.5081343,0,0,0,,UMA,
2019-08-21T14:04:05.9086590,,,-0.2302487,1.750077,0.5072127,4.155703,174.9556,357.1933,-0.2488539,1.155915,0.2513588,309.5115,186.0316,238.2081,-0.1371634,1.166018,0.5068325,319.199,260.0121,57.22969,,UMA,
2019-08-21T14:04:06.0598790,,,-0.2322552,1.752814,0.5229922,3.017474,173.1821,359.3589,-0.246865,1.154488,0.2508129,309.6751,186.1415,237.7039,-0.135763,1.166876,0.5083656,319.5094,259.8635,57.32811,,UMA,
2019-08-21T14:04:06.0921500,,,-0.2374936,1.751379,0.5173761,3.958367,174.7639,358.822,-0.2468988,1.154265,0.2510223,309.7511,186.0206,237.7601,-0.135916,1.166696,0.5082338,319.5734,259.8317,57.37723,,UMA,
2019-08-21T14:04:06.1160940,,,-0.2365462,1.751479,0.516727,3.932726,174.5097,358.8243,-0.2467369,1.154228,0.2512302,309.7629,185.9738,237.7978,-0.1360668,1.166612,0.5081346,319.5773,259.8045,57.43068,,UMA,
2019-08-21T14:04:06.1380510,,,-0.2362376,1.751567,0.5166845,3.926783,174.4514,358.8076,-0.2465563,1.154141,0.2510923,309.7766,185.9412,237.8282,-0.1358972,1.166571,0.508268,319.5661,259.7504,57.5158,,UMA,
2019-08-21T14:04:06.1609910,,,-0.2358335,1.751637,0.5164015,3.911603,174.3828,358.7834,-0.2465579,1.154086,0.2511315,309.7961,185.9313,237.8545,-0.1363304,1.166449,0.5079097,319.5508,259.7136,57.57519,,UMA,
2019-08-21T14:04:06.1779450,,,-0.2355407,1.751721,0.5162933,3.87335,174.3399,358.7144,-0.2465662,1.154004,0.2513353,309.8196,185.9235,237.8745,-0.1363037,1.166458,0.5079124,319.5296,259.6691,57.65093,,UMA,
2019-08-21T14:04:06.2015110,,,-0.2354119,1.751728,0.516243,3.878996,174.3071,358.6547,-0.2465577,1.153854,0.2514741,309.8254,185.9198,237.8786,-0.1363634,1.166229,0.5078678,319.5077,259.638,57.71087,,UMA,
2019-08-21T14:04:06.2164730,,,-0.2353541,1.751618,0.5158496,3.915758,174.2855,358.5952,-0.2467608,1.153574,0.2512176,309.823,185.9252,237.8747,-0.135986,1.166289,0.5082792,319.4916,259.6144,57.75465,,UMA,
2019-08-21T14:04:06.2389020,,,-0.2351387,1.751613,0.515747,3.968076,174.2651,358.5789,-0.2467548,1.153682,0.2513413,309.823,185.9121,237.8957,-0.1357968,1.166165,0.5084057,319.4916,259.6144,57.75465,,UMA,
2019-08-21T14:04:06.2578530,,,-0.2349306,1.751633,0.5158012,3.998943,174.2429,358.581,-0.2468576,1.153601,0.2514384,309.8375,185.8999,237.9351,-0.1359608,1.165748,0.5081954,319.4882,259.5925,57.78159,,UMA,
2019-08-21T14:04:06.2758030,,,-0.234653,1.751567,0.5157449,4.027668,174.2344,358.579,-0.2470307,1.153436,0.2514097,309.8825,185.9166,237.9895,-0.1359491,1.165675,0.508204,319.4938,259.5641,57.83001,,UMA,
2019-08-21T14:04:06.2987520,,,-0.2344922,1.751442,0.5157263,4.00976,174.2387,358.5594,-0.2471355,1.15332,0.251402,309.8811,185.8967,238.0478,-0.1362143,1.165408,0.5080286,319.5099,259.5706,57.84841,,UMA,
2019-08-21T14:04:06.3137050,,,-0.2340306,1.751466,0.5159026,3.998251,174.2343,358.5731,-0.2471136,1.153447,0.2516804,309.8684,185.8708,238.085,-0.1364193,1.165282,0.5079297,319.5183,259.5777,57.85397,,UMA,
2019-08-21T14:04:06.3346530,,,-0.2338096,1.751459,0.515947,3.984179,174.2492,358.5867,-0.2472196,1.153413,0.2518046,309.8572,185.8393,238.1327,-0.1364695,1.165343,0.5079574,319.523,259.5839,57.86341,,UMA,
2019-08-21T14:04:06.3533510,,,-0.2335215,1.751417,0.5160392,3.976319,174.2469,358.6396,-0.2474192,1.153141,0.2516749,309.8513,185.8168,238.1703,-0.1364523,1.165348,0.5078391,319.497,259.575,57.88374,,UMA,
2019-08-21T14:04:06.3705500,,,-0.2332384,1.751452,0.5160478,3.98088,174.225,358.7158,-0.2477041,1.153046,0.2514827,309.8809,185.7994,238.218,-0.1364949,1.16539,0.5077872,319.4875,259.5715,57.89009,,UMA,
2019-08-21T14:04:06.4054610,,,-0.2328109,1.751377,0.5162093,3.921677,174.1478,358.8065,-0.2475812,1.153121,0.2516149,309.9124,185.7832,238.2791,-0.136659,1.165121,0.5076156,319.4256,259.5526,57.91669,,UMA,
2019-08-21T14:04:06.4283940,,,-0.2323878,1.751511,0.516418,3.867778,174.0649,358.8501,-0.2476228,1.153131,0.2516018,309.9124,185.7702,238.3,-0.1365308,1.165189,0.5077971,319.3876,259.5357,57.93548,,UMA,
2019-08-21T14:04:06.4601130,,,-0.2318611,1.75167,0.5168654,3.795186,173.9205,358.9504,-0.2476314,1.153341,0.2513589,309.9089,185.7094,238.3466,-0.1368966,1.164924,0.5075913,319.327,259.5369,57.93382,,UMA,
2019-08-21T14:04:06.5016010,,,-0.231901,1.751663,0.5168926,3.741263,173.793,359.0014,-0.247754,1.153369,0.2513112,309.9069,185.6953,238.3539,-0.136894,1.164885,0.5072743,319.3056,259.5253,57.93853,,UMA,
2019-08-21T14:04:06.5259700,,,-0.2316605,1.751815,0.5171235,3.679004,173.6757,359.0671,-0.2476032,1.153515,0.2512621,309.9125,185.6719,238.3759,-0.1362464,1.165299,0.5073985,319.2894,259.5137,57.93412,,UMA,
2019-08-21T14:04:06.5723240,,,-0.2313468,1.752087,0.5174733,3.523437,173.5083,359.078,-0.2474799,1.153493,0.2510421,309.892,185.6484,238.3954,-0.1359581,1.165458,0.5074109,319.2943,259.53,57.91568,,UMA,
2019-08-21T14:04:06.5953150,,,-0.2313039,1.752281,0.5176495,3.381897,173.3715,359.0877,-0.2477348,1.153646,0.2510933,309.8668,185.7206,238.3184,-0.1354982,1.165813,0.5076475,319.2969,259.5606,57.88653,,UMA,
2019-08-21T14:04:06.6332150,,,-0.2313227,1.752471,0.5178926,3.267249,173.233,359.0704,-0.2477235,1.153655,0.2511108,309.8693,185.7744,238.2753,-0.135578,1.165791,0.5076731,319.31,259.6,57.86435,,UMA,
2019-08-21T14:04:06.6596610,,,-0.2313524,1.752549,0.5181754,3.196316,173.1255,359.0183,-0.2481555,1.15364,0.2510225,309.8665,185.9439,238.1579,-0.135691,1.165914,0.5078623,319.3308,259.6739,57.84316,,UMA,
2019-08-21T14:04:06.6918130,,,-0.2316968,1.752635,0.5183912,3.136714,173.0604,358.9463,-0.2482176,1.153575,0.2510561,309.8723,186.0388,238.0857,-0.1355116,1.166073,0.5079051,319.3538,259.7493,57.82344,,UMA,
2019-08-21T14:04:06.7067730,,,-0.2318293,1.752753,0.5184349,3.092054,173.0378,358.8708,-0.2484543,1.153271,0.2507958,309.8842,186.0908,238.047,-0.1354728,1.166043,0.5080054,319.3767,259.7897,57.81567,,UMA,
2019-08-21T14:04:06.7274830,,,-0.2320992,1.752701,0.5184061,3.06214,173.0387,358.844,-0.248667,1.153189,0.2509124,309.8842,186.0908,238.047,-0.1357359,1.165896,0.5079387,319.3767,259.7897,57.81567,,UMA,
2019-08-21T14:04:06.7677840,,,-0.2320812,1.752722,0.5185632,3.044091,173.0376,358.8348,-0.2486789,1.152963,0.2511547,309.9102,186.1561,237.9787,-0.1358548,1.165568,0.5081251,319.3779,259.8,57.81511,,UMA,
2019-08-21T14:04:06.7987030,,,-0.2322884,1.752641,0.5188103,2.984504,173.0371,358.8209,-0.2483227,1.152917,0.2509654,309.968,186.2501,237.8853,-0.1355823,1.165702,0.5082713,319.3815,259.766,57.82304,,UMA,
2019-08-21T14:04:06.8256270,,,-0.2324609,1.752584,0.5189302,2.94285,173.0031,358.8296,-0.2479267,1.153291,0.2510912,309.9783,186.2682,237.8652,-0.135666,1.165613,0.5081196,319.3621,259.7214,57.84086,,UMA,
2019-08-21T14:04:06.8425800,,,-0.2323366,1.752876,0.5195633,2.905926,172.918,358.8495,-0.2478151,1.153476,0.2513185,310.0358,186.4329,237.6501,-0.1357484,1.165754,0.508128,319.3293,259.6748,57.8484,,UMA,
2019-08-21T14:04:06.8622460,,,-0.232522,1.752862,0.5197748,2.888745,172.8678,358.8618,-0.2477723,1.153414,0.2512344,310.0451,186.4895,237.5805,-0.1358114,1.16581,0.5083019,319.319,259.6498,57.85073,,UMA,
2019-08-21T14:04:06.8782030,,,-0.2323974,1.753066,0.520066,2.840677,172.8419,358.8396,-0.2473324,1.153885,0.2513798,310.036,186.5045,237.5551,-0.1355649,1.165996,0.5084749,319.3132,259.6383,57.82804,,UMA,
2019-08-21T14:04:06.9051310,,,-0.2322537,1.75311,0.5201761,2.793373,172.8156,358.7934,-0.2471613,1.154127,0.2513825,310.0151,186.5201,237.5181,-0.1352489,1.166176,0.5082074,319.3136,259.6272,57.82336,,UMA,
