Timestamp,Condition,SplashScreen,HeadX,HeadY,HeadZ, HeadRX, HeadRY, HeadRZ, RightHandx,RightHandy,RightHandz,RightHandRX,RightHandRY,RightHandRZLeftHandx,LeftHandy,LeftHandz,LeftHandRX,LeftHandRY,LeftHandRZ,ActionPoints,Action,GazeTarget
2019-08-19T13:59:35.6219770,,,-0.08809233,1.538347,0.344048,2.956836,183.5536,357.5347,-0.1801696,1.119824,-0.000934571,-1.516607E-21,0,0,-0.05023181,1.06138,0.1778308,0,0,0,,UMA,
2019-08-19T13:59:38.0162240,,,-0.08809304,1.53834,0.3439896,2.963871,183.5484,357.5352,-0.1824861,1.120375,-0.003286749,304.1385,206.7034,227.4903,-0.05277014,1.060137,0.175713,286.7589,243.5134,92.16454,,UMA,
2019-08-19T13:59:38.1455620,,,-0.09382701,1.535377,0.339004,4.674317,184.6428,356.8691,-0.1816093,1.120666,-0.003746003,303.6353,204.91,228.7061,-0.05446887,1.058575,0.1766757,286.2376,243.2253,91.93388,,UMA,
2019-08-19T13:59:38.1664910,,,-0.09687519,1.53283,0.3361396,5.289629,184.8754,356.789,-0.1814559,1.120965,-0.003887564,303.5696,203.817,229.5397,-0.05528092,1.058486,0.1771852,285.7402,241.6688,93.21155,,UMA,
2019-08-19T13:59:38.1932940,,,-0.09834909,1.531959,0.3362408,5.595681,185.6435,356.231,-0.1816435,1.120716,-0.004109532,303.5665,203.5993,229.7321,-0.05573702,1.058249,0.1771348,285.6269,241.2687,93.55144,,UMA,
2019-08-19T13:59:38.2122530,,,-0.09884024,1.531634,0.3362209,5.671803,185.8321,356.1294,-0.1818723,1.120813,-0.003940791,303.5593,203.3217,229.9772,-0.05592263,1.058131,0.1771598,285.5151,240.8123,93.9441,,UMA,
2019-08-19T13:59:38.2272010,,,-0.099231,1.53147,0.3363525,5.719316,186.0191,356.0952,-0.1817404,1.120993,-0.003906518,303.5534,203.0818,230.1892,-0.05585289,1.058179,0.1772346,285.4129,240.4417,94.254,,UMA,
2019-08-19T13:59:38.2461660,,,-0.09922361,1.531346,0.3364617,5.762927,186.1565,356.1295,-0.1815149,1.121066,-0.003934115,303.5478,202.9715,230.2821,-0.05564857,1.057929,0.1773145,285.3696,240.2882,94.3838,,UMA,
2019-08-19T13:59:38.2651140,,,-0.09936023,1.531264,0.3366723,5.798114,186.2357,356.1865,-0.1814687,1.121309,-0.003990382,303.5421,202.8133,230.4236,-0.05555856,1.05802,0.1773863,285.2921,240.0316,94.57377,,UMA,
2019-08-19T13:59:38.2850620,,,-0.09944594,1.53124,0.3367223,5.793386,186.2543,356.22,-0.181484,1.121418,-0.004044086,303.5265,202.6236,230.5957,-0.05559623,1.058035,0.177408,285.2638,239.99,94.59383,,UMA,
2019-08-19T13:59:38.3203350,,,-0.09968734,1.531264,0.3367158,5.756425,186.1358,356.3583,-0.1816684,1.12145,-0.004529446,303.4881,202.4706,230.7169,-0.05573869,1.05825,0.1769339,285.2215,239.853,94.65846,,UMA,
2019-08-19T13:59:38.3532500,,,-0.09977055,1.531405,0.3365242,5.701881,185.925,356.4021,-0.1817949,1.121593,-0.004595846,303.4493,202.4144,230.7202,-0.05561256,1.058669,0.1766401,285.2074,239.7946,94.67413,,UMA,
2019-08-19T13:59:38.3825050,,,-0.09984565,1.531434,0.3364778,5.689051,185.7557,356.3896,-0.1818916,1.121643,-0.004701704,303.4167,202.5202,230.5708,-0.05549335,1.059089,0.1764594,285.2186,239.8979,94.56702,,UMA,
2019-08-19T13:59:38.4134400,,,-0.1000459,1.531519,0.3364193,5.689258,185.5071,356.3701,-0.1820507,1.121992,-0.004947573,303.3962,202.7699,230.2935,-0.055251,1.059637,0.1761176,285.2908,240.3198,94.18164,,UMA,
2019-08-19T13:59:38.4293970,,,-0.1002049,1.531475,0.336238,5.706338,185.3888,356.3691,-0.1820965,1.121867,-0.005054981,303.3865,202.9305,230.1279,-0.05507803,1.059692,0.1759533,285.3374,240.555,93.97853,,UMA,
2019-08-19T13:59:38.4487700,,,-0.1003094,1.531485,0.3361231,5.73131,185.3494,356.3473,-0.1822352,1.12188,-0.005069286,303.3801,203.0997,229.969,-0.05487585,1.05993,0.1758321,285.3957,240.8248,93.74885,,UMA,
2019-08-19T13:59:38.4786890,,,-0.1006873,1.531363,0.3357972,5.817595,185.2568,356.3424,-0.1823689,1.121664,-0.005236596,303.3735,203.5966,229.4971,-0.05421305,1.060235,0.175265,285.5589,241.4344,93.216,,UMA,
2019-08-19T13:59:38.4967750,,,-0.1008799,1.53128,0.3355646,5.859668,185.2239,356.3267,-0.1822624,1.121618,-0.005247444,303.376,203.7443,229.3573,-0.05379987,1.06038,0.1750902,285.6527,241.7725,92.91457,,UMA,
2019-08-19T13:59:38.5157570,,,-0.1009384,1.531198,0.3354458,5.893136,185.2101,356.3248,-0.1820903,1.121408,-0.005063087,303.3803,204.0364,229.0885,-0.05314517,1.060523,0.1751746,285.7509,242.0682,92.65816,,UMA,
2019-08-19T13:59:38.5456810,,,-0.1010824,1.531012,0.3351393,6.005864,185.1891,356.2993,-0.1815042,1.121172,-0.005121797,303.3976,204.4926,228.6656,-0.05208778,1.060778,0.1749761,285.9364,242.6222,92.20309,,UMA,
2019-08-19T13:59:38.5646270,,,-0.1012075,1.530881,0.3348384,6.061606,185.1651,356.2963,-0.1814294,1.121065,-0.005123824,303.4067,204.6461,228.5259,-0.05179667,1.060821,0.1749515,286.0401,242.899,91.9619,,UMA,
2019-08-19T13:59:38.5825780,,,-0.1012751,1.530798,0.3346315,6.095804,185.1514,356.2972,-0.1810263,1.120773,-0.005043954,303.4276,204.9257,228.2655,-0.05120635,1.06077,0.1748666,286.1355,243.1542,91.75502,,UMA,
2019-08-19T13:59:38.6142150,,,-0.101469,1.530753,0.3338029,6.016477,185.1566,356.4016,-0.1806163,1.120368,-0.005410999,303.4453,205.3103,227.8838,-0.05037832,1.060789,0.1744749,286.3278,243.692,91.28854,,UMA,
2019-08-19T13:59:38.6301720,,,-0.1016108,1.530775,0.332998,5.870726,185.2025,356.5868,-0.1803886,1.120329,-0.005415827,303.4504,205.5298,227.6763,-0.05008578,1.060731,0.1744194,286.4271,244.0131,91.00172,,UMA,
2019-08-19T13:59:38.6536350,,,-0.1016631,1.530651,0.3328278,5.850722,185.2087,356.6568,-0.1799179,1.120163,-0.005659789,303.4504,205.5298,227.6763,-0.04956889,1.060751,0.1742699,286.5188,244.3509,90.68571,,UMA,
2019-08-19T13:59:38.6785650,,,-0.1015651,1.530345,0.3324456,5.939602,185.2045,356.7348,-0.1792212,1.120109,-0.005795926,303.4495,205.7788,227.4138,-0.04829252,1.060827,0.1741095,286.6552,244.7797,90.27187,,UMA,
2019-08-19T13:59:38.6962840,,,-0.1013714,1.529978,0.3324369,6.096304,185.1623,356.7564,-0.179207,1.119941,-0.005845219,303.4404,206.0193,227.0987,-0.04803395,1.060809,0.1741616,286.7352,244.9903,90.03568,,UMA,
2019-08-19T13:59:38.7139780,,,-0.1013067,1.529799,0.3325044,6.12981,185.1,356.7461,-0.1788023,1.119874,-0.005866796,303.437,206.0907,226.9987,-0.04752016,1.06098,0.1741489,286.7674,245.0504,89.94693,,UMA,
2019-08-19T13:59:38.7299150,,,-0.1010709,1.53,0.3324207,5.936619,185.1009,356.6848,-0.1784835,1.119941,-0.005777866,303.4272,206.19,226.8648,-0.04692638,1.061157,0.1741621,286.8153,245.1519,89.79816,,UMA,
2019-08-19T13:59:38.7478680,,,-0.1010046,1.530097,0.3325411,5.854192,185.1339,356.6587,-0.177887,1.11984,-0.005852848,303.429,206.2301,226.8098,-0.04631293,1.06115,0.1742101,286.8333,245.1892,89.71674,,UMA,
2019-08-19T13:59:38.7822890,,,-0.1007327,1.53024,0.3330293,5.857621,185.2511,356.4822,-0.1772622,1.119711,-0.005721658,303.4427,206.2583,226.7728,-0.04564011,1.061071,0.1744581,286.8345,245.2732,89.57838,,UMA,
2019-08-19T13:59:38.8153580,,,-0.1003971,1.530842,0.333291,5.42532,185.426,356.4231,-0.1764873,1.119662,-0.005821198,303.4511,206.1833,226.8194,-0.04502928,1.060967,0.1744299,286.8628,245.4026,89.40365,,UMA,
2019-08-19T13:59:38.8613550,,,-0.09990883,1.531289,0.3335403,5.121687,185.655,356.4281,-0.1752503,1.120388,-0.006276101,303.4601,206.0194,226.9548,-0.04451704,1.061367,0.174155,286.82,245.3185,89.46465,,UMA,
2019-08-19T13:59:38.8783070,,,-0.09969163,1.531389,0.3337454,5.05707,185.7502,356.4302,-0.1749759,1.12049,-0.006374031,303.4401,205.7401,227.1803,-0.04430807,1.061218,0.1740946,286.7641,245.2261,89.55014,,UMA,
2019-08-19T13:59:38.9062380,,,-0.09891677,1.53163,0.3336874,4.906466,185.9411,356.4888,-0.174637,1.120821,-0.006907374,303.4061,205.5328,227.336,-0.04453611,1.060969,0.1736455,286.7128,245.1713,89.59801,,UMA,
2019-08-19T13:59:38.9325510,,,-0.0984354,1.53163,0.3335993,4.951013,186.0311,356.5127,-0.1744204,1.121107,-0.006843418,303.3733,205.3825,227.4655,-0.0446136,1.060776,0.1735634,286.6102,245.1254,89.60982,,UMA,
2019-08-19T13:59:38.9695690,,,-0.09726763,1.531131,0.3334444,5.17223,186.1651,356.5917,-0.1739445,1.122059,-0.00694707,303.3205,205.1498,227.681,-0.04502344,1.060657,0.1736065,286.4677,244.909,89.76872,,UMA,
2019-08-19T13:59:38.9940840,,,-0.09627199,1.530224,0.3329474,5.646814,186.2639,356.4884,-0.1739684,1.12234,-0.007120937,303.2424,204.7845,228.0194,-0.04546571,1.060466,0.1736385,286.2059,244.2172,90.36036,,UMA,
2019-08-19T13:59:39.0140310,,,-0.09576631,1.530149,0.3326758,5.735654,186.301,356.4701,-0.1740787,1.122542,-0.007211298,303.1667,204.34,228.4488,-0.04584193,1.060359,0.1735386,286.0728,243.8254,90.71014,,UMA,
2019-08-19T13:59:39.0309860,,,-0.09542501,1.52985,0.3325165,5.898104,186.3253,356.3924,-0.1743646,1.122334,-0.007423669,303.1283,204.1185,228.6766,-0.04631078,1.060095,0.1732755,285.9715,243.5548,90.95601,,UMA,
2019-08-19T13:59:39.0669000,,,-0.09491158,1.529737,0.3324308,6.017344,186.3461,356.3678,-0.1744632,1.122513,-0.00753203,303.0863,203.8738,228.9254,-0.04658675,1.059883,0.1732518,285.8071,243.1669,91.31947,,UMA,
