Timestamp,Condition,SplashScreen,HeadX,HeadY,HeadZ, HeadRX, HeadRY, HeadRZ, RightHandx,RightHandy,RightHandz,RightHandRX,RightHandRY,RightHandRZLeftHandx,LeftHandy,LeftHandz,LeftHandRX,LeftHandRY,LeftHandRZ,ActionPoints,Action,GazeTarget
2019-08-18T10:46:20.1069650,,,-0.03020537,1.549396,0.1791197,356.1088,186.132,355.3594,-0.1129128,0.9605497,-0.07505664,-1.516607E-21,0,0,0.1233622,0.8787925,0.1463188,0,0,0,,UMA,
2019-08-18T10:46:22.8002750,,,-0.03018916,1.54959,0.1794616,356.0028,186.1292,355.3782,-0.1143813,0.9572215,-0.07584122,302.5535,185.0611,242.9549,0.1239443,0.8764767,0.142575,302.4991,245.7235,67.5084,,UMA,
2019-08-18T10:46:22.9523270,,,-0.03577745,1.555627,0.1935949,354.0342,183.7359,355.1029,-0.1145519,0.957419,-0.07601872,302.9653,185.1096,242.61,0.1238155,0.8776629,0.143852,302.9737,244.8051,67.79893,,UMA,
2019-08-18T10:46:22.9900720,,,-0.03919435,1.556168,0.1967032,353.7086,183.7267,354.9146,-0.1148037,0.9576517,-0.07579479,302.9714,185.0972,242.4728,0.123621,0.8778185,0.1440139,302.9344,244.6511,67.77511,,UMA,
2019-08-18T10:46:23.0150040,,,-0.04009652,1.55632,0.1969876,353.6458,183.7709,354.8332,-0.1149795,0.9575068,-0.0756357,302.9644,185.1163,242.4521,0.1238242,0.8781764,0.1443868,302.9362,244.655,67.7513,,UMA,
2019-08-18T10:46:23.0339540,,,-0.04046273,1.556181,0.1972307,353.6455,183.8125,354.7976,-0.1156462,0.9577863,-0.07571527,302.9652,185.1408,242.424,0.1239365,0.8783057,0.1445429,302.9333,244.6367,67.76097,,UMA,
2019-08-18T10:46:23.0529050,,,-0.04054248,1.556159,0.1973322,353.6439,183.845,354.8046,-0.1147155,0.9577566,-0.07548013,302.954,185.1451,242.4267,0.1240693,0.8785695,0.1449405,302.93,244.6327,67.76735,,UMA,
2019-08-18T10:46:23.0769420,,,-0.04062247,1.556135,0.1973879,353.65,183.859,354.8106,-0.1146402,0.9577661,-0.0757567,302.9441,185.1444,242.4204,0.123944,0.878592,0.1448907,302.9275,244.6287,67.78242,,UMA,
2019-08-18T10:46:23.1018640,,,-0.04081988,1.55605,0.1974434,353.6387,183.8976,354.8619,-0.1153886,0.9580817,-0.07609412,302.9326,185.1387,242.4145,0.1241859,0.8789383,0.1452625,302.9272,244.643,67.77916,,UMA,
2019-08-18T10:46:23.1208140,,,-0.04087734,1.55618,0.1973941,353.6593,183.9041,354.852,-0.1144843,0.9580881,-0.07591525,302.9119,185.1227,242.4275,0.1237774,0.8786994,0.1450349,302.9317,244.6491,67.76527,,UMA,
2019-08-18T10:46:23.1392980,,,-0.04101396,1.556116,0.197709,353.6508,183.9105,354.8295,-0.1153022,0.9583452,-0.07566628,302.8942,185.1166,242.4287,0.1239164,0.8789966,0.1452599,302.9334,244.6654,67.76313,,UMA,
2019-08-18T10:46:23.1580290,,,-0.04108977,1.556088,0.197798,353.6312,183.8906,354.8383,-0.1152503,0.9581136,-0.0756605,302.8793,185.1206,242.418,0.1237907,0.8790062,0.1453254,302.9328,244.6941,67.75668,,UMA,
2019-08-18T10:46:23.1759670,,,-0.04120755,1.556103,0.1979578,353.6187,183.8715,354.84,-0.1155373,0.958141,-0.07579365,302.874,185.1349,242.3996,0.1237437,0.8790738,0.1454052,302.9328,244.6941,67.75668,,UMA,
2019-08-18T10:46:23.1963810,,,-0.04127407,1.556114,0.1980353,353.6136,183.8675,354.8227,-0.1156135,0.958122,-0.07578883,302.8657,185.1394,242.393,0.1240259,0.879441,0.1457481,302.9328,244.7248,67.73386,,UMA,
2019-08-18T10:46:23.2153300,,,-0.04120064,1.556153,0.1983201,353.6086,183.888,354.7738,-0.1155353,0.9582193,-0.07547125,302.8517,185.1139,242.4129,0.1239727,0.8795573,0.1458801,302.9308,244.7228,67.73272,,UMA,
2019-08-18T10:46:23.2333070,,,-0.04124618,1.556116,0.1985117,353.6164,183.9102,354.7041,-0.1164228,0.9585726,-0.07564506,302.8451,185.1134,242.4087,0.1241759,0.8798486,0.1459749,302.9344,244.7411,67.73179,,UMA,
2019-08-18T10:46:23.2492640,,,-0.04132557,1.55615,0.1988114,353.6016,183.905,354.7565,-0.115988,0.9583564,-0.07555738,302.8389,185.0933,242.4211,0.1241816,0.8798805,0.1460443,302.9342,244.7554,67.72852,,UMA,
2019-08-18T10:46:23.2672180,,,-0.0412941,1.556099,0.198939,353.5871,183.9095,354.788,-0.1167086,0.9587132,-0.07574692,302.8376,185.0784,242.4354,0.1245395,0.8800068,0.1466569,302.9316,244.7821,67.72088,,UMA,
2019-08-18T10:46:23.3011260,,,-0.0413568,1.556097,0.1992955,353.5659,183.9028,354.7969,-0.1165246,0.9588323,-0.07562009,302.8431,185.0442,242.4592,0.1244116,0.8802307,0.1467198,302.9247,244.7598,67.72819,,UMA,
2019-08-18T10:46:23.3170830,,,-0.04126608,1.556107,0.199604,353.5637,183.8932,354.763,-0.1158065,0.9587434,-0.07547846,302.8416,185.0291,242.4621,0.1244427,0.8802733,0.146807,302.9175,244.7519,67.73215,,UMA,
2019-08-18T10:46:23.3503260,,,-0.04145169,1.556217,0.1997837,353.5712,183.8212,354.7635,-0.1158634,0.958959,-0.07570854,302.8323,184.9789,242.4804,0.124787,0.8809531,0.1473636,302.9262,244.7475,67.72385,,UMA,
2019-08-18T10:46:23.3687880,,,-0.04150844,1.556244,0.1999556,353.5464,183.804,354.7677,-0.1162968,0.9592667,-0.07557735,302.8292,184.9589,242.4836,0.1253155,0.8816264,0.1481372,302.9213,244.7578,67.70953,,UMA,
2019-08-18T10:46:23.3850900,,,-0.04142606,1.5563,0.2001942,353.5458,183.7613,354.7838,-0.1154588,0.9591508,-0.07542124,302.8226,184.9385,242.4847,0.125351,0.8817277,0.148247,302.9211,244.7292,67.70738,,UMA,
