Timestamp,Condition,SplashScreen,HeadX,HeadY,HeadZ, HeadRX, HeadRY, HeadRZ, RightHandx,RightHandy,RightHandz,RightHandRX,RightHandRY,RightHandRZLeftHandx,LeftHandy,LeftHandz,LeftHandRX,LeftHandRY,LeftHandRZ,ActionPoints,Action,GazeTarget
2019-08-19T11:06:48.1567010,,,-0.1050948,1.602284,0.4227508,310.5177,179.0454,359.5308,-0.1665695,1.064209,0.0321528,-1.516607E-21,0,0,-0.05768883,1.029222,0.2276454,0,0,0,,Ceiling,
2019-08-19T11:06:50.7610370,,,-0.10497,1.602307,0.4237111,310.1778,179.0003,359.5803,-0.1696488,1.059728,0.0326387,334.2031,206.2142,214.7894,-0.05884111,1.029325,0.2283239,282.1718,149.4014,130.1476,,Ceiling,
2019-08-19T11:06:51.1604930,,,-0.1168162,1.576885,0.3686528,345.6559,185.4064,357.4852,-0.1675549,1.061586,0.03232983,334.8596,206.555,213.871,-0.0565269,1.031904,0.2292429,282.2715,152.3242,126.2837,,UMA,
2019-08-19T11:06:51.2143430,,,-0.02556109,1.562689,0.4062025,355.9105,116.7917,7.206416,-0.1660258,1.061611,0.03186318,334.9451,206.2436,214.0215,-0.05628562,1.031883,0.2291953,281.8001,152.2318,125.2052,,WindowPlace2,
2019-08-19T11:06:51.2392100,,,-0.02225924,1.55887,0.4123634,357.5232,106.8579,3.282304,-0.1660589,1.061476,0.03191313,334.9239,206.088,214.0283,-0.05648339,1.031793,0.2293366,281.773,152.7183,124.638,,WindowPlace2,
2019-08-19T11:06:51.2644630,,,-0.02124214,1.558203,0.414178,357.9114,105.216,3.322136,-0.166137,1.061421,0.03148106,334.9235,206.023,214.0223,-0.0565412,1.03179,0.2290915,281.7466,153.0805,124.2614,,LeftWallClosest,
2019-08-19T11:06:51.2844130,,,-0.02078581,1.557537,0.4148465,358.308,104.5812,3.407028,-0.1664146,1.06128,0.03161779,334.9283,205.9486,213.9885,-0.05653155,1.03164,0.229172,281.7438,153.1769,124.1715,,LeftWallClosest,
2019-08-19T11:06:51.3098670,,,-0.02061868,1.557328,0.415071,358.4411,104.4119,3.439757,-0.1670278,1.060753,0.03155407,334.9507,205.9276,213.9648,-0.05675042,1.031321,0.2291325,281.7332,153.2865,124.0497,,LeftWallClosest,
2019-08-19T11:06:51.3577410,,,-0.02046609,1.556937,0.4153544,358.6784,104.1935,3.578257,-0.1673954,1.060625,0.03152838,334.9944,205.9273,213.9261,-0.05664659,1.031179,0.2290228,281.7214,153.5007,123.8159,,LeftWallClosest,
2019-08-19T11:06:51.3796810,,,-0.02002144,1.556358,0.4157575,359.0153,104.0184,3.713053,-0.167263,1.061002,0.03153208,335.0383,205.9088,213.8989,-0.05654621,1.031291,0.2290659,281.6915,154.032,123.2882,,LeftWallClosest,
2019-08-19T11:06:51.4016220,,,-0.0196768,1.55603,0.4160178,359.1733,103.9259,3.774325,-0.1673138,1.061283,0.03123412,335.0476,205.8964,213.9115,-0.05662572,1.031458,0.2288178,281.6837,154.1966,123.1247,,LeftWallClosest,
2019-08-19T11:06:51.4305460,,,-0.01966619,1.555932,0.4162117,359.2156,103.9262,3.815401,-0.167533,1.061624,0.03107569,335.0459,205.8871,213.9167,-0.05696332,1.031489,0.2287038,281.6531,154.354,122.9945,,LeftWallClosest,
2019-08-19T11:06:51.4475000,,,-0.01945806,1.555952,0.4163945,359.2118,103.9493,3.853139,-0.1676604,1.061779,0.03100875,334.9954,205.8666,213.8933,-0.05711961,1.031483,0.2286734,281.605,154.4366,122.9707,,LeftWallClosest,
2019-08-19T11:06:51.4674460,,,-0.01939023,1.555973,0.4164967,359.2087,103.9578,3.901162,-0.1679763,1.061841,0.03097811,334.9748,205.8596,213.8999,-0.05742812,1.031451,0.2284271,281.5947,154.4389,122.971,,LeftWallClosest,
2019-08-19T11:06:51.5053500,,,-0.01929939,1.555804,0.4166195,359.2651,104.0288,3.933957,-0.1683493,1.06193,0.03092882,334.9175,205.8573,213.8976,-0.05772483,1.031301,0.2282315,281.5331,154.3556,123.124,,LeftWallClosest,
