Timestamp,Condition,SplashScreen,HeadX,HeadY,HeadZ, HeadRX, HeadRY, HeadRZ, RightHandx,RightHandy,RightHandz,RightHandRX,RightHandRY,RightHandRZLeftHandx,LeftHandy,LeftHandz,LeftHandRX,LeftHandRY,LeftHandRZ,ActionPoints,Action,GazeTarget
2019-08-06T16:06:30.1061920,,,-0.796433,0.6524398,-0.5753471,353.4983,101.3368,0.1852326,-1.408,0,0.387,-1.516607E-21,0,0,-1.408,0,0.387,0,0,0,,Glass (3),
2019-08-06T16:06:30.3271110,,,-0.796433,0.6524398,-0.5753471,353.4983,101.3368,0.1852326,-1.408,0,0.387,-1.516607E-21,0,0,-1.219244,0.7479298,-1.230886,0,0,0,,Glass (3),
2019-08-06T16:06:32.5578450,,,-0.7964223,0.6524456,-0.575345,353.4985,101.3361,0.1863002,-1.408,0,0.387,-1.516607E-21,0,0,-1.218067,0.7486209,-1.230079,46.73791,151.9831,2.884464,,Glass (3),
2019-08-06T16:06:32.6835090,,,-0.7965419,0.6524869,-0.5749302,353.5006,101.3904,0.2119472,-1.408,0,0.387,-1.516607E-21,0,0,-1.218106,0.7485002,-1.2298,46.66642,152.0495,3.020769,,Glass (3),
2019-08-06T16:06:32.7124330,,,-0.7964249,0.6524665,-0.5750293,353.4983,101.3827,0.19916,-1.408,0,0.387,-1.516607E-21,0,0,-1.217781,0.748311,-1.229605,46.63449,151.9859,2.962066,,Glass (3),
2019-08-06T16:06:32.7313820,,,-0.7963021,0.6524974,-0.5749937,353.4975,101.3942,0.2079055,-1.408,0,0.387,-1.516607E-21,0,0,-1.218057,0.7484111,-1.229889,46.62605,151.9652,2.947335,,Glass (3),
2019-08-06T16:06:32.7453450,,,-0.7964194,0.652483,-0.5751519,353.4909,101.3909,0.2079679,-1.408,0,0.387,-1.516607E-21,0,0,-1.218129,0.7484014,-1.229872,46.62432,151.9482,2.939564,,Glass (3),
2019-08-06T16:06:32.7613030,,,-0.7964885,0.6525286,-0.5750898,353.4923,101.3848,0.2084795,-1.408,0,0.387,-1.516607E-21,0,0,-1.218201,0.7484608,-1.229927,46.6213,151.9438,2.933726,,Glass (3),
2019-08-06T16:06:32.7732710,,,-0.796465,0.6525633,-0.5750462,353.4948,101.3939,0.2010645,-1.408,0,0.387,-1.516607E-21,0,0,-1.218168,0.7484961,-1.229791,46.62253,151.9313,2.931792,,Glass (3),
2019-08-06T16:06:32.7852380,,,-0.7965761,0.6525871,-0.5750213,353.4924,101.3893,0.2111255,-1.408,0,0.387,-1.516607E-21,0,0,-1.218257,0.7484733,-1.22974,46.62319,151.9238,2.934578,,Glass (3),
