Timestamp,Condition,SplashScreen,HeadX,HeadY,HeadZ, HeadRX, HeadRY, HeadRZ, RightHandx,RightHandy,RightHandz,RightHandRX,RightHandRY,RightHandRZLeftHandx,LeftHandy,LeftHandz,LeftHandRX,LeftHandRY,LeftHandRZ,ActionPoints,Action,GazeTarget
2019-08-06T17:03:18.6619630,,,-0.2594199,1.726012,-0.02418599,5.852916,169.1722,0.9881301,-1.408,0,0.387,-1.516607E-21,0,0,-1.408,0,0.387,0,0,0,,UMA,
2019-08-06T17:03:18.9800910,,,-0.2594199,1.726012,-0.02418599,5.852916,169.1722,0.9881301,-0.3215164,1.219573,-0.4417137,-1.516607E-21,0,0,-1.408,0,0.387,0,0,0,,UMA,
2019-08-06T17:03:21.6270370,,,-0.2594088,1.726013,-0.02417612,5.852911,169.1823,0.9917491,-0.3341254,1.214794,-0.4374751,307.3863,66.22594,330.3896,-1.408,0,0.387,0,0,0,,UMA,
2019-08-06T17:03:21.7656870,,,-0.2515103,1.72653,-0.08862433,3.746382,175.4565,0.198539,-0.335802,1.21438,-0.4355371,306.4968,65.54436,330.3739,-1.408,0,0.387,0,0,0,,UMA,
2019-08-06T17:03:21.8804040,,,-0.2499335,1.723474,-0.08863351,5.624132,175.3892,0.5038267,-0.3350097,1.214046,-0.4349099,306.4521,65.5446,330.2818,-1.408,0,0.387,0,0,0,,UMA,
2019-08-06T17:03:21.9064250,Strong,,-0.2500085,1.722807,-0.0888744,6.211322,175.3103,0.484779,-0.3348041,1.213636,-0.4347178,306.4659,65.46118,330.2728,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:21.9348620,Strong,,-0.2495213,1.722245,-0.08891872,6.417583,175.1989,0.5868345,-0.3350883,1.213204,-0.4346207,306.4716,65.47609,330.2494,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:21.9607790,Strong,,-0.2492743,1.721979,-0.089012,6.481461,175.133,0.622364,-0.3354768,1.213007,-0.4348964,306.4874,65.5167,330.1747,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:21.9787300,Strong,,-0.2492154,1.721962,-0.08937204,6.490349,175.073,0.6568926,-0.3348151,1.212657,-0.4347413,306.5008,65.52333,330.1579,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:21.9965200,Strong,,-0.2490354,1.721971,-0.08933231,6.465735,175.0198,0.6698965,-0.3344676,1.212463,-0.4344078,306.4869,65.58003,330.1005,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.0134770,Strong,,-0.2488155,1.721927,-0.08946189,6.509106,174.9802,0.6746939,-0.3344139,1.212407,-0.4343579,306.4687,65.59943,330.0798,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.0321490,Strong,,-0.2487872,1.72187,-0.08961758,6.539695,174.966,0.6999298,-0.3337317,1.212347,-0.4341824,306.4516,65.62788,330.0353,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.0700490,Strong,,-0.2486403,1.72171,-0.08982995,6.626575,174.9476,0.7453558,-0.3341497,1.212421,-0.4342745,306.4666,65.66968,330.0026,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.0984890,Strong,,-0.2485597,1.721532,-0.09020737,6.754675,174.9525,0.7737882,-0.3326123,1.212406,-0.434027,306.4513,65.70684,329.9508,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.1174430,Strong,,-0.2484031,1.721523,-0.09071901,6.865403,174.9631,0.8168438,-0.3325264,1.212469,-0.4340442,306.4482,65.72078,329.9448,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.1369310,Strong,,-0.2481732,1.721312,-0.09128454,7.010584,174.9581,0.8254294,-0.3324251,1.212397,-0.4339854,306.4513,65.70684,329.9508,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.1608640,Strong,,-0.2479868,1.721232,-0.09148672,7.035961,174.9717,0.8494886,-0.3331978,1.212568,-0.4340276,306.4636,65.70433,329.9579,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.1808100,Strong,,-0.2478044,1.721222,-0.09182408,7.085358,174.9903,0.8612801,-0.3325365,1.212405,-0.4338528,306.4424,65.71107,329.9397,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.1988050,Strong,,-0.2476292,1.721128,-0.09238872,7.147206,175.0185,0.8610223,-0.3323026,1.212137,-0.434049,306.4048,65.69858,329.9409,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.2197500,Strong,,-0.2475402,1.720994,-0.09283486,7.195065,175.0548,0.9051389,-0.3324083,1.212148,-0.4340806,306.3935,65.68957,329.9488,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.2426990,Strong,,-0.2474535,1.720955,-0.09294698,7.205129,175.0688,0.9235886,-0.3324933,1.211687,-0.4339117,306.3649,65.71506,329.9422,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.2595990,Strong,,-0.2473843,1.720757,-0.09338579,7.284443,175.0643,0.9275393,-0.3324649,1.211648,-0.4338596,306.3138,65.73808,329.9412,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.2775500,Strong,,-0.2471799,1.720679,-0.09394288,7.382248,175.0664,0.9397905,-0.3317137,1.211511,-0.4339106,306.2964,65.73032,329.9457,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.2985090,Strong,,-0.2470598,1.720572,-0.09451798,7.494068,175.0414,0.9615231,-0.3312289,1.21144,-0.4340081,306.298,65.72332,329.9487,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.3154630,Strong,,-0.2469451,1.720451,-0.09500024,7.586488,175.0154,0.9774778,-0.3312426,1.211406,-0.4340163,306.3114,65.73,329.9319,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.3332600,Strong,,-0.2468065,1.720328,-0.09505954,7.630947,175.0072,1.000722,-0.3311813,1.211277,-0.4337104,306.3104,65.74152,329.917,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.3512140,Strong,,-0.2465582,1.720213,-0.09560362,7.775073,174.9479,1.044489,-0.331147,1.21107,-0.4336232,306.291,65.75694,329.8915,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.3781900,Strong,,-0.2464257,1.720079,-0.09575441,7.850508,174.9245,1.061454,-0.3308804,1.210692,-0.4332805,306.2855,65.77838,329.8658,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.3993440,Strong,,-0.2461762,1.719972,-0.09622946,8.00207,174.8551,1.072339,-0.3308626,1.210238,-0.4331028,306.2649,65.78979,329.8357,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.4143040,Strong,,-0.2459569,1.719833,-0.09675518,8.11998,174.8075,1.02436,-0.3308355,1.210088,-0.4329821,306.2485,65.7912,329.8163,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.4322560,Strong,,-0.2458453,1.719703,-0.09761867,8.238435,174.775,1.003461,-0.3304359,1.209734,-0.4329781,306.2341,65.81686,329.7793,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.4502080,Strong,,-0.2456599,1.719436,-0.09822586,8.374291,174.772,1.048165,-0.3303515,1.209498,-0.4328767,306.2375,65.86597,329.7276,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.4701620,Strong,,-0.2455828,1.71928,-0.09866205,8.468472,174.798,1.066213,-0.3306423,1.208932,-0.4328277,306.2315,65.93027,329.6661,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.4916410,Strong,,-0.2454987,1.718763,-0.09937063,8.709025,174.8283,1.094748,-0.331571,1.208696,-0.4325608,306.2224,66.00859,329.5986,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.5270740,Strong,,-0.2452791,1.718198,-0.09992084,9.011902,174.8319,1.098544,-0.3316177,1.208262,-0.4321581,306.1527,66.13064,329.4914,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.5734740,Strong,,-0.2448853,1.717366,-0.1007305,9.472644,174.7763,1.151039,-0.330407,1.207783,-0.4315249,306.1176,66.23167,329.4245,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.6044020,Strong,,-0.2444266,1.716787,-0.1016786,9.793056,174.7182,1.140008,-0.330103,1.207817,-0.4313481,306.02,66.36816,329.3249,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.6380950,Strong,,-0.2438607,1.716265,-0.1025585,10.14785,174.6028,1.201463,-0.3301126,1.208134,-0.4313514,305.9608,66.35766,329.3358,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.6730000,Strong,,-0.2434238,1.716051,-0.1030565,10.29239,174.5093,1.189552,-0.3290708,1.208379,-0.4315314,305.9173,66.29841,329.3977,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.7013240,Strong,,-0.2430918,1.71597,-0.1037461,10.43786,174.4508,1.216945,-0.3282726,1.208637,-0.4313686,305.8324,66.2618,329.4743,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.7252610,Strong,,-0.2425346,1.715913,-0.1041551,10.48781,174.4125,1.223568,-0.3280363,1.208842,-0.4313844,305.8233,66.12799,329.5784,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.7462050,Strong,,-0.242489,1.715916,-0.1041616,10.43752,174.3993,1.196225,-0.3282204,1.208897,-0.4316058,305.8083,66.10138,329.6012,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.7651600,Strong,,-0.2423816,1.715989,-0.1042143,10.44627,174.3834,1.207973,-0.3285263,1.209297,-0.4319555,305.7425,66.07018,329.6485,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.8030560,Strong,,-0.2423323,1.716107,-0.1041635,10.48521,174.3431,1.211029,-0.327446,1.20974,-0.4316008,305.6788,66.07352,329.6963,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.8370070,Strong,,-0.242034,1.716071,-0.104097,10.44755,174.3463,1.1857,-0.3281755,1.210306,-0.4319097,305.5813,65.90878,329.9021,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.8689500,Strong,,-0.2418697,1.716027,-0.1041808,10.4771,174.336,1.195385,-0.3274877,1.210499,-0.4318864,305.5552,65.70039,330.0881,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.9018890,Strong,,-0.2415743,1.715805,-0.1046222,10.49603,174.2661,1.250955,-0.3281324,1.210725,-0.4322452,305.524,65.58791,330.2076,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.9420110,Strong,,-0.2414141,1.715845,-0.1047671,10.49544,174.2243,1.267789,-0.3271719,1.210591,-0.4317808,305.4793,65.44633,330.3251,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.9629570,Strong,,-0.2410306,1.715904,-0.1046487,10.49198,174.1937,1.308366,-0.3279424,1.210452,-0.4317713,305.4801,65.3539,330.4104,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:22.9928780,Strong,,-0.2405219,1.715518,-0.1051418,10.71875,174.1125,1.30269,-0.327242,1.210009,-0.4314552,305.4413,65.39967,330.3656,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:23.0178120,Strong,,-0.2403138,1.7152,-0.1055119,10.98766,174.0952,1.27996,-0.3267716,1.209612,-0.4311499,305.4181,65.48346,330.2561,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:23.0448640,Strong,,-0.2401831,1.714564,-0.1059809,11.36502,174.1384,1.237054,-0.3278866,1.209301,-0.4310309,305.4292,65.57439,330.1608,-1.408,0,0.387,0,0,0,start_trial,UMA,
2019-08-06T17:03:23.0767750,Strong,,-0.2401706,1.713656,-0.1065626,11.81179,174.2241,1.197607,-0.3282983,1.207951,-0.4309343,305.4178,65.67798,330.0611,-1.408,0,0.387,0,0,0,start_trial,UMA,
