Timestamp,Condition,SplashScreen,HeadX,HeadY,HeadZ, HeadRX, HeadRY, HeadRZ, RightHandx,RightHandy,RightHandz,RightHandRX,RightHandRY,RightHandRZLeftHandx,LeftHandy,LeftHandz,LeftHandRX,LeftHandRY,LeftHandRZ,ActionPoints,Action,GazeTarget
2019-08-06T17:44:06.9945820,,,-0.1970037,1.71499,-0.1270577,4.961704,167.072,1.993436,-1.408,0,0.387,-1.516607E-21,0,0,-1.408,0,0.387,0,0,0,,UMA,
2019-08-06T17:44:07.3973810,,,-0.1970037,1.71499,-0.1270577,4.961704,167.072,1.993436,-0.3206291,0.9979448,-0.3333745,-1.516607E-21,0,0,-0.00550735,0.9547168,-0.1814145,0,0,0,,UMA,
2019-08-06T17:44:11.0014470,,,-0.1970251,1.714957,-0.127091,4.97321,167.0729,2.004314,-0.3171247,1.000767,-0.3302203,332.2441,78.1776,305.5161,-0.006145597,0.957472,-0.1754014,1.612894,274.071,48.53662,,UMA,
2019-08-06T17:44:11.2763750,,,-0.1896429,1.715186,-0.1289786,5.353417,165.5309,2.658603,-0.3137833,1.000842,-0.3288062,331.5022,77.17881,306.3613,-0.006652832,0.9569997,-0.175586,1.875112,273.0168,48.04717,,UMA,
2019-08-06T17:44:11.3442560,Average,,-0.191128,1.715968,-0.1208039,4.821659,165.7916,2.623304,-0.3109034,1.000276,-0.3282467,331.5246,77.10284,306.3792,-0.006526828,0.9566702,-0.1758151,1.809095,273.0434,48.07497,start_trial,UMA,
2019-08-06T17:44:11.4138820,Average,,-0.1899259,1.715909,-0.1205282,4.854711,165.7607,2.679845,-0.3106221,1.000121,-0.3284718,331.5479,77.08923,306.3596,-0.006738663,0.9562157,-0.1763841,1.766864,273.0034,48.07561,start_trial,UMA,
2019-08-06T17:44:11.4555620,Average,,-0.1895128,1.715703,-0.120268,4.88448,165.663,2.737196,-0.3105171,0.9998873,-0.3284647,331.5537,77.02393,306.3686,-0.006808043,0.9562833,-0.1766184,1.778505,272.9796,48.05657,start_trial,UMA,
2019-08-06T17:44:11.4770200,Average,,-0.1893144,1.715635,-0.1202978,4.904834,165.5832,2.761755,-0.3092108,0.9997213,-0.3282134,331.551,77.03062,306.361,-0.006543636,0.9566702,-0.1759593,1.802366,272.9714,48.05117,start_trial,UMA,
2019-08-06T17:44:11.5158200,Average,,-0.1893039,1.715711,-0.1201133,4.867074,165.5875,2.793364,-0.3095047,0.9998093,-0.3284682,331.5533,77.03523,306.3662,-0.006665826,0.956242,-0.1765222,1.803772,272.9629,48.04872,start_trial,UMA,
2019-08-06T17:44:11.5347300,Average,,-0.1893549,1.715611,-0.1202718,4.841743,165.6409,2.756805,-0.3090498,0.9994736,-0.3283416,331.5557,77.01673,306.3677,-0.006463051,0.9565155,-0.1759937,1.799357,272.9663,48.05577,start_trial,UMA,
2019-08-06T17:44:11.5601770,Average,,-0.1893914,1.715604,-0.120255,4.842017,165.6422,2.767199,-0.3085084,0.9995632,-0.3278585,331.5565,76.99412,306.3725,-0.006642818,0.9561495,-0.1763107,1.798679,272.963,48.04456,start_trial,UMA,
2019-08-06T17:44:11.6071490,Average,,-0.1893572,1.715797,-0.1199366,4.812753,165.7042,2.754615,-0.307458,0.9997672,-0.3278113,331.5689,76.98029,306.3782,-0.006861329,0.9560152,-0.1766469,1.798466,272.9618,48.04083,start_trial,UMA,
2019-08-06T17:44:11.6300540,Average,,-0.1893609,1.715948,-0.1197816,4.786972,165.7567,2.755852,-0.3078644,0.9995928,-0.3275993,331.5746,76.96124,306.3945,-0.006977201,0.955999,-0.1767599,1.780879,272.9603,48.0442,start_trial,UMA,
2019-08-06T17:44:11.6572060,Average,,-0.1893516,1.715794,-0.1196872,4.782947,165.7447,2.761491,-0.3080817,0.999709,-0.3277945,331.5848,76.96033,306.3999,-0.006930351,0.9558966,-0.1768616,1.788747,272.9641,48.04001,start_trial,UMA,
2019-08-06T17:44:11.6761530,Average,,-0.1892512,1.715848,-0.1196885,4.781353,165.7304,2.756113,-0.3069255,0.9995986,-0.327533,331.5899,76.93507,306.409,-0.006730914,0.9562065,-0.1763967,1.778061,272.9773,48.0491,start_trial,UMA,
2019-08-06T17:44:11.6991870,Average,,-0.1891915,1.715855,-0.1196137,4.777156,165.7291,2.762801,-0.3069975,0.9995825,-0.3274239,331.5938,76.94386,306.4109,-0.006609082,0.9565381,-0.1756906,1.778061,272.9773,48.0491,start_trial,UMA,
2019-08-06T17:44:11.7261160,Average,,-0.1893082,1.715874,-0.119572,4.786492,165.7185,2.756762,-0.3075426,0.9994441,-0.3277136,331.5994,76.93049,306.426,-0.006576657,0.9567292,-0.1754731,1.784518,272.9897,48.04737,start_trial,UMA,
2019-08-06T17:44:11.7645300,Average,,-0.1893849,1.71572,-0.1196533,4.806193,165.7367,2.775877,-0.3074447,0.9995185,-0.3278817,331.5938,76.94636,306.4299,-0.007023335,0.9564378,-0.1760899,1.776386,273.0057,48.04442,start_trial,UMA,
2019-08-06T17:44:11.7884710,Average,,-0.1893235,1.715569,-0.1196561,4.813351,165.7419,2.799381,-0.3089781,1.000278,-0.3286075,331.5926,76.95403,306.4392,-0.007001758,0.9565323,-0.1762353,1.764819,273.0143,48.0386,start_trial,UMA,
2019-08-06T17:44:11.8124020,Average,,-0.1891803,1.71566,-0.1194779,4.822384,165.736,2.816983,-0.3068682,1.000839,-0.3283732,331.4646,77.18634,306.4318,-0.007062912,0.9565055,-0.1761906,1.73711,273.0186,48.00546,start_trial,UMA,
