Timestamp,Condition,SplashScreen,HeadX,HeadY,HeadZ, HeadRX, HeadRY, HeadRZ, RightHandx,RightHandy,RightHandz,RightHandRX,RightHandRY,RightHandRZLeftHandx,LeftHandy,LeftHandz,LeftHandRX,LeftHandRY,LeftHandRZ,ActionPoints,Action,GazeTarget
2019-08-14T21:10:52.9592350,,,0.003397703,0.03850465,0.1644903,351.2767,177.8898,1.520574,-0.7280532,-0.01882879,0.07496056,-1.516607E-21,0,0,-0.3513666,-0.004313501,0.07551929,0,0,0,,UMA,
2019-08-14T21:10:54.0368170,,,0.003391623,0.0385017,0.1644821,351.2773,177.8887,1.521381,-0.7285758,-0.01877181,0.07486799,-1.516607E-21,0,0,-0.3513978,-0.004069224,0.07596073,0,0,0,,UMA,
2019-08-14T21:10:54.1300810,,,-0.1060045,1.333144,0.09080091,19.51219,170.6431,358.8505,-0.7284971,-0.01877487,0.07514891,-1.516607E-21,0,0,-0.3513012,-0.003707033,0.07641622,0,0,0,,UMA,
2019-08-14T21:10:54.1540320,,,-0.06174648,1.456349,0.07994124,59.40231,206.6541,18.92516,-0.7284683,-0.01893837,0.07496896,-1.516607E-21,0,0,-0.3511338,-0.004308762,0.07649764,0,0,0,,Hole,
2019-08-14T21:10:54.1729650,,,-0.05939269,1.451617,0.07404485,60.2008,197.0407,14.42551,-0.7284487,-0.01893404,0.07492164,-1.516607E-21,0,0,-0.3511011,-0.004284494,0.07637718,0,0,0,,Hole,
2019-08-14T21:10:54.2051770,,,-0.05817616,1.449841,0.07079998,60.87373,192.0366,10.86967,-0.7281587,-0.01880608,0.07487455,-1.516607E-21,0,0,-0.3508402,-0.0040628,0.07632384,0,0,0,,Hole,
2019-08-14T21:10:54.2320970,,,-0.05738354,1.449383,0.06848565,61.59787,190.777,10.13309,-0.7285997,-0.01872199,0.07503018,-1.516607E-21,0,0,-0.3511439,-0.004142806,0.07643953,0,0,0,,Hole,
2019-08-14T21:10:54.2520430,,,-0.05619049,1.449052,0.06648186,62.27279,189.7962,9.333197,-0.7285198,-0.01863286,0.07508871,-1.516607E-21,0,0,-0.3510995,-0.004047589,0.0765126,0,0,0,,Hole,
2019-08-14T21:10:54.2680010,,,-0.05550194,1.449036,0.06508312,62.77728,189.7197,9.292357,-0.72863,-0.01855199,0.07512251,-1.516607E-21,0,0,-0.3512421,-0.003961932,0.07645813,0,0,0,,Hole,
2019-08-14T21:10:54.2874590,,,-0.05338275,1.449085,0.06246176,63.6906,190.4026,10.03477,-0.728597,-0.01861518,0.07514039,-1.516607E-21,0,0,-0.3512426,-0.004027355,0.07645699,0,0,0,,Hole,
2019-08-14T21:10:54.3084040,,,-0.05089581,1.449104,0.05997166,64.44456,191.5865,11.2589,-0.7284907,-0.01845414,0.07510594,-1.516607E-21,0,0,-0.3511126,-0.003791327,0.07636836,0,0,0,,Hole,
2019-08-14T21:10:54.3403180,,,-0.04712391,1.448815,0.05733982,64.548,192.3725,12.26642,-0.7284361,-0.01845915,0.07494202,-1.516607E-21,0,0,-0.3511229,-0.00372624,0.07621935,0,0,0,,Hole,
2019-08-14T21:10:54.3662530,,,-0.04507363,1.448425,0.05601344,64.21626,191.3591,11.26012,-0.7283665,-0.01853077,0.07489941,-1.516607E-21,0,0,-0.3509993,-0.003782567,0.0761781,0,0,0,,Hole,
2019-08-14T21:10:54.3851980,,,-0.04376507,1.44824,0.05583647,63.53374,188.9346,9.203156,-0.728466,-0.01865369,0.07483426,-1.516607E-21,0,0,-0.351164,-0.003966417,0.07615086,0,0,0,,Hole,
2019-08-14T21:10:54.4191100,,,-0.04365516,1.448579,0.05679271,62.4808,183.4523,4.646391,-0.7285573,-0.01885745,0.07502922,-1.516607E-21,0,0,-0.3511516,-0.004216127,0.07635626,0,0,0,,Hole,
2019-08-14T21:10:54.4450390,,,-0.04408634,1.449275,0.05839714,61.21369,180.0055,2.30547,-0.7283672,-0.01884355,0.0751045,-1.516607E-21,0,0,-0.3510855,-0.00398297,0.07649592,0,0,0,,Hole,
2019-08-14T21:10:54.4629910,,,-0.04539812,1.450165,0.06121221,59.44243,176.4456,359.7739,-0.7283583,-0.01888963,0.07513544,-1.516607E-21,0,0,-0.3510343,-0.004033733,0.07657674,0,0,0,,Hole,
2019-08-14T21:10:54.4889210,,,-0.04734111,1.451632,0.06507239,57.64641,173.3126,357.272,-0.7285724,-0.01898148,0.07498416,-1.516607E-21,0,0,-0.3512998,-0.004287269,0.07641974,0,0,0,,Hole,
2019-08-14T21:10:54.5108670,,,-0.0486989,1.453707,0.0694764,55.79715,171.9463,355.5458,-0.7283492,-0.0186957,0.07489833,-1.516607E-21,0,0,-0.3509645,-0.00395553,0.0763357,0,0,0,,Hole,
