Timestamp,HeadX,HeadY,HeadZ, HeadRX, HeadRY, HeadRZ, RightHandx,RightHandy,RightHandz,RightHandRX,RightHandRY,RightHandRZLeftHandx,LeftHandy,LeftHandz,LeftHandRX,LeftHandRY,LeftHandRZ,ActionPoints,Action,GazeTarget
2019-07-31T20:30:13.0085370,0.2043635,0.8756672,1.679117,354.3538,101.9025,358.7896,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07504261,0.8843475,1.676531,0,180,0,,Glass (2)
2019-07-31T20:30:13.0234970,0.2042819,0.8754559,1.679042,354.3532,101.8953,358.7858,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07513511,0.8844568,1.676554,0,180,0,,Glass (2)
2019-07-31T20:30:13.0394560,0.2042558,0.8753659,1.679035,354.3527,101.8936,358.7914,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07495904,0.8842592,1.676549,0,180,0,,Glass (2)
2019-07-31T20:30:13.0554110,0.20425,0.8753693,1.679043,354.352,101.8976,358.7923,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07499528,0.8843609,1.676566,0,180,0,,Glass (2)
2019-07-31T20:30:13.0713680,0.2043016,0.8754658,1.679067,354.3521,101.9027,358.7892,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07503855,0.8844061,1.676579,0,180,0,,Glass (2)
2019-07-31T20:30:13.0863300,0.2043141,0.8754659,1.6791,354.3501,101.8973,358.7946,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07496262,0.8843712,1.676561,0,180,0,,Glass (2)
2019-07-31T20:30:13.1032850,0.20439,0.8756049,1.679135,354.3568,101.8962,358.7991,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07480025,0.8842137,1.676512,0,180,0,,Glass (2)
2019-07-31T20:30:13.1202380,0.2043689,0.8756114,1.679138,354.3552,101.8937,358.7987,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07510507,0.8844738,1.676589,0,180,0,,Glass (2)
2019-07-31T20:30:13.1401860,0.2043389,0.8755805,1.679153,354.3545,101.9,358.7961,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07504082,0.8843964,1.676501,0,180,0,,Glass (2)
2019-07-31T20:30:13.1581430,0.2043704,0.8755915,1.679117,354.3556,101.8935,358.7973,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07533228,0.8847056,1.676534,0,180,0,,Glass (2)
2019-07-31T20:30:13.1751010,0.2043539,0.875567,1.679109,354.3524,101.8898,358.7982,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07538104,0.8847437,1.676499,0,180,0,,Glass (2)
2019-07-31T20:30:13.1940410,0.2043909,0.8755617,1.679078,354.3463,101.889,358.7858,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.0755136,0.8847649,1.676525,0,180,0,,Glass (2)
2019-07-31T20:30:13.2099980,0.2043386,0.8755128,1.679079,354.3557,101.8935,358.7945,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07534242,0.8846355,1.676577,0,180,0,,Glass (2)
2019-07-31T20:30:13.2269610,0.2043284,0.8755035,1.67909,354.3487,101.8905,358.7988,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07536626,0.8846974,1.676561,0,180,0,,Glass (2)
2019-07-31T20:30:13.2439070,0.204347,0.8755358,1.679073,354.361,101.8863,358.7969,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07535696,0.8846077,1.676434,0,180,0,,Glass (2)
2019-07-31T20:30:13.2618600,0.204378,0.8755208,1.679092,354.3499,101.9123,358.7898,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07548332,0.8848715,1.67639,0,180,0,,Glass (2)
2019-07-31T20:30:13.2778170,0.2043086,0.8754062,1.679108,354.3569,101.8965,358.7902,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07544911,0.8849757,1.676629,0,180,0,,Glass (2)
2019-07-31T20:30:13.2957690,0.204312,0.8754077,1.679102,354.3586,101.8955,358.7993,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07551837,0.8850011,1.676641,0,180,0,,Glass (2)
2019-07-31T20:30:13.3127240,0.2043505,0.8752816,1.679004,354.352,101.887,358.7975,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07564127,0.8850421,1.676547,0,180,0,,Glass (2)
2019-07-31T20:30:13.3286810,0.2043505,0.875288,1.679039,354.3582,101.9037,358.7938,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07567215,0.8850555,1.676524,0,180,0,,Glass (2)
2019-07-31T20:30:13.3446410,0.2043885,0.8753729,1.679002,354.3457,101.8966,358.7984,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07583117,0.8851543,1.676427,0,180,0,,Glass (2)
2019-07-31T20:30:13.3625900,0.2044324,0.8753919,1.678976,354.3527,101.8888,358.7951,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07571471,0.8849995,1.676324,0,180,0,,Glass (2)
2019-07-31T20:30:13.3815410,0.2044729,0.8755434,1.67904,354.3622,101.8925,358.7982,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07543719,0.8846734,1.676383,0,180,0,,Glass (2)
2019-07-31T20:30:13.3994910,0.2044822,0.8755532,1.679085,354.3518,101.9056,358.787,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07559478,0.8847347,1.676345,0,180,0,,Glass (2)
2019-07-31T20:30:13.4184410,0.2044667,0.8755544,1.679073,354.3533,101.9056,358.7784,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07560301,0.8849467,1.676586,0,180,0,,Glass (2)
