Timestamp,HeadX,HeadY,HeadZ, HeadRX, HeadRY, HeadRZ, RightHandx,RightHandy,RightHandz,RightHandRX,RightHandRY,RightHandRZLeftHandx,LeftHandy,LeftHandz,LeftHandRX,LeftHandRY,LeftHandRZ,ActionPoints,Action,GazeTarget
2019-08-04T21:05:31.0008600,-1.075247,0.5966513,-0.1563909,355.118,113.446,355.9804,-1.35,-0.006,0.584,-1.516607E-21,180,0,-1.35,-0.006,0.584,0,180,0,,
2019-08-04T21:05:31.2077380,-1.075247,0.5966513,-0.1563909,355.118,113.446,355.9804,-1.35,-0.006,0.584,-1.516607E-21,180,0,-1.35,-0.006,0.584,0,180,0,,
2019-08-04T21:05:33.0822430,-1.075246,0.5966456,-0.1563939,355.1162,113.4473,355.9792,-1.35,-0.006,0.584,-1.516607E-21,180,0,-1.35,-0.006,0.584,0,180,0,,
2019-08-04T21:05:33.1749890,-1.075278,0.5965765,-0.1563348,355.1842,113.4019,356.0147,-1.35,-0.006,0.584,-1.516607E-21,180,0,-1.35,-0.006,0.584,0,180,0,,
2019-08-04T21:05:33.2039000,-1.075473,0.5966897,-0.1564963,355.1664,113.4432,356.0159,-1.35,-0.006,0.584,-1.516607E-21,180,0,-1.35,-0.006,0.584,0,180,0,,
2019-08-04T21:05:33.2258140,-1.075221,0.5967311,-0.1562464,355.1634,113.442,356.029,-1.35,-0.006,0.584,-1.516607E-21,180,0,-1.35,-0.006,0.584,0,180,0,,
2019-08-04T21:05:33.2427690,-1.075126,0.5967111,-0.1561773,355.1724,113.4515,356.0253,-1.35,-0.006,0.584,-1.516607E-21,180,0,-1.35,-0.006,0.584,0,180,0,,
2019-08-04T21:05:33.2617190,-1.075187,0.5965634,-0.1562532,355.1576,113.4378,356.0181,-1.35,-0.006,0.584,-1.516607E-21,180,0,-1.35,-0.006,0.584,0,180,0,,
2019-08-04T21:05:33.2776760,-1.075266,0.5966509,-0.1563044,355.1622,113.4471,356.016,-1.35,-0.006,0.584,-1.516607E-21,180,0,-1.35,-0.006,0.584,0,180,0,,
2019-08-04T21:05:33.2956290,-1.07523,0.5966087,-0.1563904,355.164,113.4472,356.0115,-1.35,-0.006,0.584,-1.516607E-21,180,0,-1.35,-0.006,0.584,0,180,0,,
