Timestamp,Condition,SplashScreen,HeadX,HeadY,HeadZ, HeadRX, HeadRY, HeadRZ, RightHandx,RightHandy,RightHandz,RightHandRX,RightHandRY,RightHandRZLeftHandx,LeftHandy,LeftHandz,LeftHandRX,LeftHandRY,LeftHandRZ,ActionPoints,Action,GazeTarget
2019-08-12T15:57:56.8255650,,,-1.671694,0.5257872,-0.105547,356.4171,59.10925,357.6399,-0.9473507,0.9127757,-0.9167442,-1.516607E-21,0,0,-0.7205964,0.9349518,-0.8979397,0,0,0,,WindowPlace1,
2019-08-12T15:57:57.7217140,,,-1.671716,0.5257925,-0.1055537,356.4173,59.1094,357.6403,-0.9473696,0.9128007,-0.916975,22.01828,315.0865,12.3613,-0.7205501,0.9351801,-0.8979689,2.366253,193.1523,352.9035,,WindowPlace1,
2019-08-12T15:57:57.8274300,,,-1.671312,0.5256601,-0.105564,356.4308,59.11956,357.6419,-0.9471911,0.9124981,-0.9170791,21.99949,314.9736,12.09511,-0.7203351,0.9348333,-0.8979392,2.367684,193.1554,352.8927,,WindowPlace1,
2019-08-12T15:57:57.8573520,,,-1.671234,0.5257857,-0.1055614,356.4298,59.11869,357.6356,-0.9475656,0.9126921,-0.9173411,22.00853,314.9752,12.1117,-0.7205634,0.9350459,-0.8982428,2.368632,193.1574,352.8856,,WindowPlace1,
2019-08-12T15:57:57.8882680,,,-1.671442,0.5255841,-0.1056703,356.4282,59.10983,357.6453,-0.9476271,0.9127001,-0.9172132,22.00853,314.9752,12.1117,-0.7205928,0.9351018,-0.898041,2.368632,193.1574,352.8856,,WindowPlace1,
2019-08-12T15:57:57.9022310,,,-1.671631,0.525674,-0.1057152,356.412,59.11314,357.638,-0.9473909,0.912714,-0.9166893,22.00717,314.9779,12.11684,-0.7206038,0.9350855,-0.8980325,2.365299,193.1602,352.8849,,WindowPlace1,
2019-08-12T15:57:57.9211810,,,-1.671476,0.5257839,-0.1056774,356.4207,59.11238,357.6447,-0.9471774,0.9127324,-0.9167898,22.01023,314.9769,12.11497,-0.7204154,0.9352389,-0.8979888,2.365299,193.1602,352.8849,,WindowPlace1,
2019-08-12T15:57:57.9540920,,,-1.671472,0.5258071,-0.1056806,356.4251,59.11201,357.6496,-0.9470238,0.9127678,-0.9166843,22.01193,314.9787,12.11823,-0.720482,0.9351689,-0.8979617,2.365299,193.1602,352.8849,,WindowPlace1,
2019-08-12T15:57:57.9760330,,,-1.671437,0.5257438,-0.1056482,356.4226,59.12114,357.6425,-0.9470041,0.9126444,-0.9165373,22.01193,314.9787,12.11823,-0.7205078,0.9350221,-0.8978919,2.361967,193.1629,352.8843,,WindowPlace1,
2019-08-12T15:57:57.9929890,,,-1.671432,0.5257434,-0.1056589,356.4263,59.1148,357.6487,-0.9468693,0.9127794,-0.9166932,22.01363,314.9805,12.1215,-0.7204493,0.9349746,-0.8979231,2.362448,193.164,352.8807,,WindowPlace1,
