Timestamp,Condition,SplashScreen,HeadX,HeadY,HeadZ, HeadRX, HeadRY, HeadRZ, RightHandx,RightHandy,RightHandz,RightHandRX,RightHandRY,RightHandRZLeftHandx,LeftHandy,LeftHandz,LeftHandRX,LeftHandRY,LeftHandRZ,ActionPoints,Action,GazeTarget
2019-08-12T16:21:14.4921440,,,-0.4346062,0.96191,-0.9829888,350.0417,185.8798,0.3393503,-0.1150517,1.002008,-1.155716,-1.516607E-21,0,0,-0.05822474,0.9111931,-1.061541,0,0,0,,UMA,
2019-08-12T16:21:15.6153310,,,-0.4346043,0.9619015,-0.9829841,350.0438,185.8793,0.3374572,-0.1150472,1.002214,-1.15605,320.5916,86.62953,339.5284,-0.05825967,0.9115016,-1.061795,0,0,0,,UMA,
2019-08-12T16:21:15.7170590,,,-0.4346927,0.9623258,-0.9827011,350.0491,185.8517,0.3679004,-0.115324,1.002156,-1.155943,320.6038,86.62397,339.5428,-0.05858094,0.9114097,-1.061755,0,0,0,,UMA,
2019-08-12T16:21:15.7479760,,,-0.4345095,0.9622631,-0.9827914,350.0833,185.8859,0.3455842,-0.1152475,1.001917,-1.155905,320.6009,86.62878,339.5381,-0.05845374,0.9111588,-1.061758,0,0,0,,UMA,
2019-08-12T16:21:15.7629360,,,-0.4348165,0.962357,-0.9828546,350.0979,185.8963,0.3190478,-0.1152937,1.001869,-1.156099,320.5988,86.62716,339.5339,-0.05851805,0.9111159,-1.061947,0,0,0,,UMA,
2019-08-12T16:21:15.7868720,,,-0.4348091,0.9623124,-0.9830167,350.1024,185.8893,0.3216213,-0.115119,1.002031,-1.155896,320.6039,86.6232,339.5352,-0.05827194,0.9113727,-1.061727,0,0,0,,UMA,
2019-08-12T16:21:15.8167920,,,-0.4348168,0.9622331,-0.9829953,350.0906,185.8981,0.3253785,-0.1151491,1.001946,-1.155962,320.6081,86.62559,339.536,-0.05830425,0.9113302,-1.061621,0,0,0,,UMA,
2019-08-12T16:21:15.8417270,,,-0.4348171,0.9621779,-0.9829934,350.0902,185.9119,0.3230672,-0.1151485,1.001938,-1.15595,320.6039,86.6232,339.5352,-0.05835813,0.911241,-1.061789,0,0,0,,UMA,
2019-08-12T16:21:15.8666590,,,-0.4348103,0.9621934,-0.9829073,350.0951,185.9076,0.3241988,-0.1151066,1.001852,-1.155797,320.6051,86.63038,339.5314,-0.05834931,0.9111488,-1.061584,0,0,0,,UMA,
2019-08-12T16:21:15.8965790,,,-0.4347167,0.962195,-0.982973,350.0938,185.9012,0.3339279,-0.1151246,1.002083,-1.155856,320.6051,86.63038,339.5314,-0.05833262,0.9112897,-1.061629,0,0,0,,UMA,
2019-08-12T16:21:15.9225100,,,-0.4347614,0.9622175,-0.9829555,350.0848,185.9017,0.3289091,-0.1150936,1.002171,-1.155853,320.6072,86.63115,339.528,-0.05836987,0.9113171,-1.0616,0,0,0,,UMA,
2019-08-12T16:21:15.9394640,,,-0.434689,0.9622344,-0.9829776,350.0904,185.9127,0.3135022,-0.1151129,1.002089,-1.155904,320.6052,86.62959,339.5238,-0.05837816,0.9113145,-1.061625,0,0,0,,UMA,
2019-08-12T16:21:15.9634090,,,-0.4346652,0.9623123,-0.9829671,350.0901,185.9212,0.3201823,-0.1150966,1.002161,-1.155812,320.6052,86.62959,339.5238,-0.05836999,0.9113781,-1.061533,0,0,0,,UMA,
2019-08-12T16:21:15.9863470,,,-0.4345481,0.9623291,-0.9830534,350.0728,185.9175,0.3293029,-0.1151616,1.002313,-1.155852,320.6064,86.63673,339.52,-0.05821317,0.9115323,-1.061649,0,0,0,,UMA,
2019-08-12T16:21:16.0202570,,,-0.4345015,0.9622136,-0.9830761,350.0765,185.9227,0.3224638,-0.115012,1.002152,-1.155889,320.6052,86.62959,339.5238,-0.05810863,0.9113461,-1.061706,0,0,0,,UMA,
2019-08-12T16:21:16.0461870,,,-0.4344512,0.9622754,-0.9829581,350.0762,185.9176,0.3227184,-0.1149166,1.002169,-1.155681,320.606,86.62401,339.5319,-0.05801588,0.9114137,-1.061482,0,0,0,,UMA,
2019-08-12T16:21:16.0636500,,,-0.4344093,0.9622678,-0.9830741,350.0808,185.9167,0.3303398,-0.114941,1.002194,-1.156008,320.6052,86.62959,339.5238,-0.05801445,0.9114791,-1.061763,0,0,0,,UMA,
2019-08-12T16:21:16.0905790,,,-0.4344263,0.9622077,-0.9829615,350.0654,185.9196,0.326156,-0.1150382,1.002098,-1.155838,320.6031,86.62877,339.5272,-0.05818176,0.9113451,-1.061582,0,0,0,,UMA,
2019-08-12T16:21:16.1065350,,,-0.4346054,0.9621661,-0.9828327,350.062,185.9221,0.3119335,-0.1153498,1.002106,-1.155691,320.6052,86.62959,339.5238,-0.05853277,0.9113313,-1.061469,0,0,0,,UMA,
