Timestamp,Condition,SplashScreen,HeadX,HeadY,HeadZ, HeadRX, HeadRY, HeadRZ, RightHandx,RightHandy,RightHandz,RightHandRX,RightHandRY,RightHandRZLeftHandx,LeftHandy,LeftHandz,LeftHandRX,LeftHandRY,LeftHandRZ,ActionPoints,Action,GazeTarget
2019-08-12T15:42:42.8967960,,,-1.568752,0.5671389,-0.09482658,85.20148,291.2458,193.7308,-1.134908,0.9352126,-1.415325,-1.516607E-21,0,0,-1.042978,1.127789,-0.9573648,0,0,0,,Ground,
2019-08-12T15:42:44.9366520,,,-1.568756,0.5671284,-0.09483844,85.20245,291.2512,193.7363,-1.113377,0.9249531,-1.42481,0.6383183,340.3919,27.43756,-1.0425,1.127856,-0.9574373,21.45978,258.1338,273.2286,,Ground,
2019-08-12T15:42:45.0314000,,,-1.568919,0.5671372,-0.09455264,85.20065,291.2498,193.7399,-1.112377,0.9245943,-1.42525,358.5238,335.967,26.70445,-1.042791,1.127997,-0.9571218,21.34657,258.0399,273.3174,,Ground,
2019-08-12T15:42:45.0553350,,,-1.568687,0.5670266,-0.09476542,85.18192,291.1461,193.6219,-1.111941,0.924423,-1.425535,358.5236,335.9335,26.69196,-1.042746,1.127832,-0.9571314,21.36432,258.0173,273.3103,,Ground,
2019-08-12T15:42:45.0733140,,,-1.56881,0.5671567,-0.09458745,85.19429,291.1525,193.6369,-1.11154,0.9242209,-1.425605,358.5298,335.9203,26.69406,-1.042801,1.127808,-0.9571587,21.36989,258.0081,273.3065,,Ground,
2019-08-12T15:42:45.1002170,,,-1.568679,0.5671514,-0.09462655,85.19373,291.0756,193.5504,-1.110836,0.9238815,-1.425802,358.5279,335.9123,26.6972,-1.042576,1.127765,-0.9572753,21.37594,257.9996,273.2887,,Ground,
2019-08-12T15:42:45.1181680,,,-1.568634,0.5671417,-0.09459031,85.18732,291.0201,193.4963,-1.111366,0.9241446,-1.425598,358.5271,335.9103,26.69423,-1.042651,1.127836,-0.9571493,21.38222,257.9988,273.2862,,Ground,
2019-08-12T15:42:45.1441000,,,-1.568808,0.567138,-0.0946393,85.20058,291.1886,193.6668,-1.111704,0.9240408,-1.42535,358.5318,335.893,26.69042,-1.042468,1.127958,-0.9573621,21.38995,258.015,273.2862,,Ground,
2019-08-12T15:42:45.1620530,,,-1.568798,0.5671884,-0.09477603,85.19706,291.1212,193.6029,-1.11146,0.9239538,-1.425436,358.5318,335.893,26.69042,-1.042528,1.128044,-0.9574319,21.39289,258.0333,273.2955,,Ground,
2019-08-12T15:42:45.1929670,,,-1.568754,0.567186,-0.09484351,85.19312,291.2249,193.7039,-1.111227,0.9240066,-1.425692,358.5368,335.8796,26.67756,-1.042523,1.128051,-0.9575344,21.38161,258.0782,273.3112,,Ground,
2019-08-12T15:42:45.2248820,,,-1.568833,0.5671133,-0.09487998,85.19593,291.2806,193.7545,-1.111663,0.9240077,-1.425419,358.5405,335.8788,26.66505,-1.042454,1.127913,-0.9574279,21.37141,258.0939,273.3072,,Ground,
2019-08-12T15:42:45.2538040,,,-1.568844,0.5671163,-0.09467906,85.20065,291.2032,193.6861,-1.111588,0.9240084,-1.425337,358.5383,335.8727,26.65618,-1.042605,1.127941,-0.9572263,21.37136,258.1092,273.3029,,Ground,
2019-08-12T15:42:45.2847230,,,-1.568724,0.5670298,-0.09477621,85.19392,291.0955,193.5752,-1.111454,0.9239474,-1.425543,358.5302,335.8613,26.65096,-1.042509,1.127847,-0.9574157,21.3787,258.1287,273.3001,,Ground,
2019-08-12T15:42:45.3146430,,,-1.568704,0.5669763,-0.09473455,85.20155,291.2716,193.7563,-1.111372,0.9239883,-1.425584,358.5247,335.8598,26.64556,-1.042396,1.127694,-0.9574336,21.38823,258.1582,273.3053,,Ground,
2019-08-12T15:42:45.3425680,,,-1.568671,0.5669949,-0.09476447,85.19943,291.0546,193.5412,-1.110803,0.9237498,-1.425815,358.5247,335.8598,26.64556,-1.042395,1.127724,-0.9574934,21.39709,258.1639,273.3136,,Ground,
2019-08-12T15:42:45.3684990,,,-1.568714,0.5670398,-0.09483433,85.19751,291.0777,193.5601,-1.111242,0.9238611,-1.42572,358.5254,335.8618,26.64853,-1.042502,1.127874,-0.9575261,21.39785,258.157,273.3192,,Ground,
2019-08-12T15:42:45.3854530,,,-1.568669,0.5670358,-0.09485489,85.19429,291.2087,193.6967,-1.111395,0.9239947,-1.425673,358.5254,335.8618,26.64853,-1.042539,1.127878,-0.9575375,21.39785,258.157,273.3192,,Ground,
2019-08-12T15:42:45.4133830,,,-1.568644,0.5670786,-0.09476161,85.19968,291.1838,193.6693,-1.111009,0.923813,-1.425542,358.5254,335.8618,26.64853,-1.04236,1.127856,-0.9575287,21.40741,258.1712,273.3287,,Ground,
2019-08-12T15:42:45.4323340,,,-1.568717,0.5671526,-0.09477729,85.19569,291.0909,193.5733,-1.110787,0.9237309,-1.425616,358.5254,335.8618,26.64853,-1.042396,1.127987,-0.9575945,21.40924,258.1846,273.3339,,Ground,
