Timestamp,Condition,SplashScreen,HeadX,HeadY,HeadZ, HeadRX, HeadRY, HeadRZ, RightHandx,RightHandy,RightHandz,RightHandRX,RightHandRY,RightHandRZLeftHandx,LeftHandy,LeftHandz,LeftHandRX,LeftHandRY,LeftHandRZ,ActionPoints,Action,GazeTarget
2019-08-16T12:23:22.1274540,,,-0.04549432,1.736079,0.3683054,9.604796,179.7462,354.5274,-0.1815003,1.095341,0.1894126,-1.516607E-21,0,0,0.0461266,1.159785,0.337609,0,0,0,,UMA,
2019-08-16T12:23:24.5865870,,,-0.04723823,1.736155,0.3684224,9.593627,179.8817,354.4344,-0.155039,1.154951,0.2058396,343.9075,219.0418,171.8993,0.07128263,1.190534,0.2962449,306.0612,197.679,128.5854,,UMA,
2019-08-16T12:23:24.7202850,,,-0.1337711,1.662207,0.3627892,39.56599,177.4214,350.3842,-0.151535,1.13797,0.2112901,317.2646,200.2352,171.2333,0.057019,1.155123,0.3244999,302.7002,237.2183,78.7029,,Ground,
2019-08-16T12:23:24.7596970,,,-0.1360052,1.724821,0.360433,12.88159,179.1991,349.4448,-0.1524243,1.13609,0.2111702,317.9046,200.4334,172.6118,0.0559293,1.149817,0.3304032,305.3141,232.874,83.59296,,UMA,
2019-08-16T12:23:24.7841390,,,-0.1352483,1.729435,0.3582806,10.71674,179.289,349.7684,-0.153131,1.135478,0.2111231,318.1972,200.5753,172.6204,0.05548513,1.147104,0.3332863,306.0781,231.9297,84.94262,,UMA,
2019-08-16T12:23:24.8050840,,,-0.1342084,1.730585,0.3568549,10.29165,179.2933,349.7971,-0.1535378,1.134989,0.2111567,318.4133,200.6695,172.6145,0.05531788,1.145441,0.3352646,306.6968,231.2076,85.93491,,UMA,
2019-08-16T12:23:24.8210410,,,-0.1339984,1.730753,0.3564318,10.29682,179.3161,349.8449,-0.1540154,1.134716,0.2111711,318.7126,200.7748,172.6534,0.05525732,1.144512,0.3360442,307.2648,230.5606,86.72761,,UMA,
2019-08-16T12:23:24.8469740,,,-0.1334997,1.731157,0.3555013,10.14728,179.4571,350.0656,-0.1548036,1.133982,0.2110037,318.8106,200.811,172.692,0.05522561,1.142939,0.3375298,307.5776,230.2401,87.06237,,UMA,
2019-08-16T12:23:24.8709080,,,-0.1331985,1.731591,0.354256,9.90957,179.5996,350.3352,-0.1554272,1.133101,0.2107258,319.0457,200.9414,172.7055,0.05531836,1.141503,0.3388555,307.8931,230.0145,87.28042,,UMA,
2019-08-16T12:23:24.8858700,,,-0.1327317,1.731904,0.3531062,9.693011,179.7347,350.5211,-0.1562209,1.132398,0.2107023,319.4229,201.1874,172.6548,0.05567956,1.140454,0.3398435,308.5887,230.0093,87.44712,,UMA,
2019-08-16T12:23:24.9088070,,,-0.1320999,1.732193,0.3520476,9.477204,179.7605,350.6172,-0.1564795,1.131655,0.2107667,319.5121,201.2416,172.6225,0.0557164,1.139486,0.340714,308.9114,230.1434,87.49748,,UMA,
2019-08-16T12:23:24.9267600,,,-0.1318095,1.732332,0.3514579,9.361366,179.7428,350.6572,-0.1568549,1.130982,0.210943,319.9221,201.4589,172.572,0.05560303,1.13872,0.3412471,309.3416,230.3009,87.66277,,UMA,
2019-08-16T12:23:24.9492090,,,-0.1311257,1.732485,0.3503583,9.121446,179.6849,350.7562,-0.1568251,1.13069,0.2109554,320.0947,201.5263,172.6017,0.05566216,1.138407,0.3414851,309.4119,230.3051,87.71401,,UMA,
2019-08-16T12:23:24.9691560,,,-0.1304836,1.732603,0.3492823,8.987374,179.5817,350.8753,-0.1568183,1.130223,0.2112361,320.1972,201.4905,172.6863,0.05576074,1.137786,0.3419556,309.6912,230.3042,87.95235,,UMA,
2019-08-16T12:23:24.9871080,,,-0.1298463,1.732677,0.3483893,8.883948,179.4844,350.981,-0.1568522,1.129747,0.2113395,320.3316,201.4443,172.7314,0.05568886,1.137284,0.342115,309.8756,230.3138,88.11069,,UMA,
2019-08-16T12:23:25.0095650,,,-0.1292586,1.732792,0.3475089,8.799597,179.4335,351.0779,-0.1567101,1.129371,0.2113018,320.4855,201.3797,172.7523,0.05566001,1.136918,0.3420808,310.0113,230.3391,88.18988,,UMA,
