Timestamp,Condition,SplashScreen,HeadX,HeadY,HeadZ, HeadRX, HeadRY, HeadRZ, RightHandx,RightHandy,RightHandz,RightHandRX,RightHandRY,RightHandRZLeftHandx,LeftHandy,LeftHandz,LeftHandRX,LeftHandRY,LeftHandRZ,ActionPoints,Action,GazeTarget
2019-08-16T12:22:34.5658850,,,-0.09804451,1.736749,0.4032116,10.13766,176.409,356.6519,-0.1199608,1.145754,0.1754668,-1.516607E-21,0,0,0.003137946,1.11836,0.3280066,0,0,0,,UMA,
2019-08-16T12:22:37.2086920,,,-0.09820819,1.736981,0.403719,9.973941,176.4389,356.6126,-0.1424898,1.169793,0.1741784,296.3321,132.069,243.8232,0.03286421,1.121593,0.337236,322.1227,276.1128,79.14143,,UMA,
2019-08-16T12:22:37.6521550,,,-0.142884,1.748091,0.4303831,1.397282,182.4053,343.627,-0.1401972,1.153625,0.1760929,302.85,194.5239,186.4013,0.1054054,1.118672,0.4139991,321.1813,272.3751,75.61334,,UMA,
2019-08-16T12:22:37.7304640,,,-0.1540905,1.696654,0.4109257,27.02726,191.1056,345.2722,-0.1407199,1.155556,0.1727075,324.8412,210.0549,170.0546,0.1015943,1.113989,0.418184,315.4378,269.8167,67.73626,,UMA,
2019-08-16T12:22:37.7670970,,,-0.143971,1.70783,0.3976454,21.74157,188.8593,347.4572,-0.1414467,1.155921,0.1720672,325.5961,211.283,169.7754,0.1021384,1.112989,0.4187963,313.4877,268.2619,66.45959,,UMA,
2019-08-16T12:22:37.7890370,,,-0.1420821,1.709871,0.3948123,20.8078,188.4519,347.9547,-0.1420199,1.156217,0.171522,325.9478,211.7775,169.5719,0.1021409,1.112695,0.4191651,312.2663,267.1917,66.00205,,UMA,
2019-08-16T12:22:37.8159650,,,-0.141001,1.711159,0.393602,20.289,188.086,348.2715,-0.1425958,1.156607,0.1704139,326.0911,211.9944,169.4619,0.1010324,1.111785,0.4181713,310.6109,266.1412,65.25291,,UMA,
2019-08-16T12:22:37.8349520,,,-0.1402388,1.712168,0.3926239,19.79241,187.8252,348.5736,-0.1430777,1.156802,0.1696778,326.3382,212.4062,169.2242,0.09909236,1.11099,0.4166552,310.1769,265.8947,65.11533,,UMA,
2019-08-16T12:22:37.8521630,,,-0.1394506,1.713087,0.3916725,19.28089,187.4698,348.7778,-0.1431669,1.156589,0.1693569,326.4776,212.7184,169.0115,0.09812748,1.110309,0.4158762,309.3842,265.5687,64.85339,,UMA,
2019-08-16T12:22:37.8726990,,,-0.1386228,1.713813,0.3906394,18.84352,187.0507,348.91,-0.1438289,1.156368,0.1680731,326.5591,213.1183,168.7409,0.09567785,1.109772,0.4138196,308.5562,265.4813,64.41675,,UMA,
2019-08-16T12:22:37.8938260,,,-0.1378418,1.714795,0.3897997,18.41532,186.6743,349.0656,-0.1450138,1.156144,0.1672552,326.5664,213.2849,168.6356,0.09281683,1.109344,0.4112845,308.4064,265.4973,64.30844,,UMA,
2019-08-16T12:22:37.9117780,,,-0.1374958,1.715231,0.3892553,18.20333,186.5007,349.1412,-0.145427,1.156095,0.1665803,326.6383,213.6571,168.4364,0.09132612,1.109199,0.4098807,307.7131,265.5631,63.76585,,UMA,
2019-08-16T12:22:37.9295070,,,-0.1367406,1.716278,0.388393,17.73359,186.1702,349.3219,-0.1466211,1.156045,0.1656806,326.684,213.8737,168.3176,0.08820605,1.108863,0.4067892,307.5832,265.5581,63.69408,,UMA,
