Timestamp,Condition,SplashScreen,HeadX,HeadY,HeadZ, HeadRX, HeadRY, HeadRZ, RightHandx,RightHandy,RightHandz,RightHandRX,RightHandRY,RightHandRZLeftHandx,LeftHandy,LeftHandz,LeftHandRX,LeftHandRY,LeftHandRZ,ActionPoints,Action,GazeTarget
2019-08-16T14:09:21.9048170,,,-0.2509754,1.635494,0.3388667,344.4929,167.6197,359.458,-0.2903267,1.054872,0.02580443,-1.516607E-21,0,0,-0.2096941,1.057121,0.2645014,0,0,0,,UMA,
2019-08-16T14:09:26.8647780,,,-0.2509771,1.635491,0.3389491,344.4767,167.6178,359.4622,-0.286218,1.051038,0.02539161,316.8561,214.6692,237.0553,-0.2087893,1.057049,0.2639164,289.8582,195.6419,106.1297,,UMA,
2019-08-16T14:09:27.0255710,,,-0.2486123,1.640841,0.3478412,339.5479,165.5276,0.7902589,-0.2862355,1.051613,0.02575514,317.5647,214.7432,236.9172,-0.2083049,1.056777,0.2647261,290.0505,195.341,105.9584,,Ceiling,
2019-08-16T14:09:27.1003680,,,-0.2399719,1.630158,0.3358282,349.883,160.2564,1.808592,-0.2854293,1.051327,0.02554539,317.5954,214.7865,236.9346,-0.2080153,1.056245,0.2646678,290.0005,195.2967,105.8849,,UMA,
2019-08-16T14:09:27.1482410,,,-0.2395709,1.630022,0.3359655,349.8079,160.4594,1.731362,-0.2852343,1.051269,0.02565864,317.5904,214.7865,236.9033,-0.2081785,1.056223,0.2649564,289.9739,195.2337,105.946,,UMA,
2019-08-16T14:09:27.1931240,,,-0.2395278,1.630234,0.3361678,349.6978,160.5104,1.701547,-0.2859547,1.051254,0.02552,317.5874,214.7596,236.9397,-0.208251,1.056226,0.2648503,289.9777,195.2564,105.8958,,UMA,
2019-08-16T14:09:27.2200480,,,-0.2395252,1.630252,0.3362177,349.6313,160.5338,1.683219,-0.2853498,1.050876,0.02563509,317.581,214.7548,236.9613,-0.2082605,1.056306,0.2647688,289.9591,195.2507,105.9216,,UMA,
2019-08-16T14:09:27.2370020,,,-0.2397753,1.630348,0.335993,349.5223,160.5178,1.654666,-0.2849847,1.050939,0.02564231,317.5827,214.7584,236.9816,-0.2080334,1.056442,0.2648692,289.9422,195.1983,105.9845,,UMA,
2019-08-16T14:09:27.2699150,,,-0.2394913,1.630473,0.336019,349.4755,160.502,1.688282,-0.2849678,1.050745,0.02578941,317.5845,214.7505,237.0088,-0.207847,1.056352,0.2650901,289.9453,195.1383,106.0363,,UMA,
2019-08-16T14:09:27.3217760,,,-0.2394785,1.630483,0.3360241,349.4347,160.5186,1.701077,-0.2852266,1.050546,0.02588245,317.5928,214.74,237.0478,-0.2077402,1.056343,0.2653148,289.9657,195.1388,106.0395,,UMA,
2019-08-16T14:09:27.3696480,,,-0.2395,1.630533,0.3360026,349.4067,160.6344,1.566907,-0.2850683,1.050666,0.02539167,317.6087,214.7849,237.0211,-0.2074971,1.056424,0.2651786,289.9938,195.1181,106.0733,,UMA,
2019-08-16T14:09:27.4000780,,,-0.2395047,1.63062,0.3356613,349.387,160.7624,1.527985,-0.2855666,1.050824,0.02561018,317.6522,214.8421,237.0217,-0.2074153,1.056517,0.2653323,290.0363,195.1841,106.0293,,UMA,
2019-08-16T14:09:27.4200230,,,-0.2396425,1.630587,0.335707,349.3433,160.8646,1.47529,-0.2849753,1.050578,0.02571824,317.6492,214.8085,237.055,-0.2075483,1.056524,0.2653668,290.0404,195.1776,106.0517,,UMA,
2019-08-16T14:09:27.4609170,,,-0.2397643,1.630618,0.3356073,349.3633,160.9236,1.449695,-0.2846756,1.050537,0.02581123,317.6524,214.8075,237.0427,-0.2074448,1.056457,0.2652891,290.0461,195.1949,106.0308,,UMA,
2019-08-16T14:09:27.4918330,,,-0.2399895,1.630678,0.3354723,349.3851,160.953,1.420439,-0.2852221,1.050363,0.02558127,317.6669,214.8161,237.03,-0.2077147,1.056354,0.2651106,290.0594,195.1911,106.0403,,UMA,
2019-08-16T14:09:27.5297310,,,-0.2401785,1.63059,0.3352751,349.3706,160.9809,1.385003,-0.2858701,1.050394,0.02561542,317.6909,214.8558,236.9958,-0.2075999,1.056476,0.2652831,290.0692,195.2019,106.0418,,UMA,
