Timestamp,Condition,SplashScreen,HeadX,HeadY,HeadZ, HeadRX, HeadRY, HeadRZ, RightHandx,RightHandy,RightHandz,RightHandRX,RightHandRY,RightHandRZLeftHandx,LeftHandy,LeftHandz,LeftHandRX,LeftHandRY,LeftHandRZ,ActionPoints,Action,GazeTarget
2019-08-15T15:08:35.5091300,,,-1.178,0,0.379,0,0,0,-0.2374499,1.009318,-0.2332002,-1.516607E-21,0,0,-0.03196585,0.9706777,-0.05948707,0,0,0,,BehindWallPlane,
2019-08-15T15:08:36.5864780,,,-1.178,0,0.379,0,0,0,-0.2362854,1.007903,-0.2302859,313.4222,217.1312,252.7932,-0.02882814,0.9726427,-0.05558673,308.2291,272.0403,76.31921,,BehindWallPlane,
2019-08-15T15:08:36.7000610,,,-0.133019,1.65219,0.07826033,348.3242,161.6522,3.310521,-0.2365353,1.007621,-0.2306595,312.6714,217.9793,252.0538,-0.02981186,0.9722847,-0.05690005,308.0982,273.1331,76.02415,,UMA,
2019-08-15T15:08:36.7319740,,,-0.1441094,1.650118,0.0766513,348.2906,165.0093,3.271024,-0.2371488,1.008104,-0.2308128,312.5621,217.7827,251.9627,-0.02983499,0.9723588,-0.05747786,308.2469,273.5308,75.73104,,UMA,
2019-08-15T15:08:36.7519210,,,-0.141939,1.641938,0.06804553,354.6312,163.7529,3.076752,-0.2371696,1.007847,-0.2306886,312.5071,217.8156,251.9108,-0.0299952,0.9725471,-0.05754104,308.2689,273.6635,75.58672,,UMA,
2019-08-15T15:08:36.7728650,,,-0.1410675,1.638649,0.06478783,357.1116,163.2785,2.746654,-0.2377631,1.007721,-0.2302947,312.4278,217.9891,251.7213,-0.03016436,0.9726243,-0.05741134,308.2763,273.7969,75.41779,,UMA,
2019-08-15T15:08:36.7908180,,,-0.1405065,1.636953,0.06269899,358.5705,163.0648,2.522492,-0.2381934,1.007526,-0.230152,312.3996,218.1672,251.5633,-0.03078246,0.972495,-0.05769649,308.2778,273.8616,75.31513,,UMA,
2019-08-15T15:08:36.8087690,,,-0.1403228,1.636111,0.0618408,359.2088,163.0037,2.405858,-0.2376072,1.007317,-0.2299849,312.394,218.2368,251.5103,-0.03097808,0.972509,-0.05756351,308.2781,273.8722,75.28011,,UMA,
2019-08-15T15:08:36.8257240,,,-0.1400815,1.634701,0.06007978,0.3626528,162.9705,2.20973,-0.2379417,1.007247,-0.2301432,312.3992,218.3555,251.433,-0.03193295,0.9719621,-0.05799773,308.2805,273.9037,75.21759,,UMA,
2019-08-15T15:08:36.8466680,,,-0.1399713,1.633622,0.0583432,1.25566,163.0061,2.093347,-0.2374548,1.007108,-0.2301275,312.4041,218.3999,251.4104,-0.03281927,0.9715903,-0.05804017,308.2882,273.9108,75.18031,,UMA,
2019-08-15T15:08:36.8646200,,,-0.1399913,1.633222,0.05755302,1.624658,163.0231,2.070971,-0.237432,1.007121,-0.2302809,312.427,218.4595,251.3656,-0.03304482,0.9715558,-0.05787805,308.2795,273.8761,75.17669,,UMA,
2019-08-15T15:08:36.8815760,,,-0.1399143,1.632533,0.05610648,2.238505,163.0809,2.062171,-0.2372735,1.006977,-0.2304238,312.4656,218.4669,251.3318,-0.03330708,0.9714187,-0.05793914,308.2709,273.8305,75.19505,,UMA,
2019-08-15T15:08:36.8995270,,,-0.1400747,1.632255,0.05465218,2.662889,163.2018,2.045093,-0.2376069,1.007149,-0.2308039,312.4824,218.4485,251.3261,-0.03342497,0.9714091,-0.05792472,308.2269,273.6962,75.26089,,UMA,
2019-08-15T15:08:36.9314430,,,-0.1400462,1.632311,0.05275801,2.845844,163.4408,2.010561,-0.2374812,1.006947,-0.2312563,312.5659,218.3009,251.3287,-0.03397584,0.9710552,-0.05830225,308.1419,273.442,75.40474,,UMA,
2019-08-15T15:08:36.9473990,,,-0.140049,1.632327,0.05219516,2.87605,163.5083,2.010827,-0.2371567,1.006588,-0.2314835,312.5869,218.2588,251.3285,-0.03424501,0.9706754,-0.05823061,308.1133,273.41,75.3956,,UMA,
2019-08-15T15:08:36.9653510,,,-0.1399841,1.632536,0.05148277,2.846017,163.6691,2.054352,-0.2372851,1.00646,-0.2314533,312.6188,218.2047,251.3445,-0.03433442,0.9705254,-0.05825666,308.0806,273.4119,75.28754,,UMA,
2019-08-15T15:08:36.9823050,,,-0.1399164,1.632631,0.05103382,2.8132,163.7364,2.072573,-0.2367251,1.006212,-0.2315351,312.6884,218.1199,251.3514,-0.03424489,0.9703687,-0.05823991,308.0701,273.4156,75.23132,,UMA,
2019-08-15T15:08:37.0012560,,,-0.1399055,1.63281,0.05040941,2.76198,163.8718,2.112031,-0.2371556,1.006158,-0.2315465,312.7614,218.0327,251.3661,-0.03435469,0.9702033,-0.05828223,308.0545,273.4156,75.15175,,UMA,
2019-08-15T15:08:37.0212050,,,-0.139859,1.632903,0.05006436,2.734735,163.9321,2.116649,-0.237029,1.005673,-0.2317176,312.7969,217.9896,251.3755,-0.03424978,0.9701057,-0.05794439,308.0526,273.3606,75.16477,,UMA,
2019-08-15T15:08:37.0521190,,,-0.1397555,1.632934,0.04963061,2.654765,164.0655,2.15712,-0.2366021,1.004954,-0.2317362,312.871,217.8747,251.4305,-0.03459501,0.9693868,-0.05820802,308.0573,273.3308,75.18649,,UMA,
2019-08-15T15:08:37.0840350,,,-0.1396744,1.633086,0.04879263,2.526252,164.2275,2.237864,-0.2366345,1.004618,-0.2320543,312.9861,217.707,251.541,-0.03464091,0.9693154,-0.05805805,308.0917,273.2997,75.24453,,UMA,
2019-08-15T15:08:37.1119590,,,-0.1396477,1.633344,0.04783842,2.431662,164.3639,2.262752,-0.2360891,1.004296,-0.2323283,313.1225,217.5401,251.6499,-0.03481376,0.9692082,-0.0581347,308.1029,273.323,75.26025,,UMA,
2019-08-15T15:08:37.1368930,,,-0.1395266,1.633447,0.04726133,2.416107,164.4868,2.251352,-0.2360033,1.004554,-0.2324878,313.1976,217.4482,251.6836,-0.03458321,0.9695869,-0.05787554,308.0969,273.1772,75.413,,UMA,
2019-08-15T15:08:37.1598330,,,-0.1395459,1.633517,0.04690614,2.414726,164.6302,2.314012,-0.2359742,1.004598,-0.232592,313.3061,217.3182,251.7552,-0.03461087,0.9696015,-0.05785105,308.0406,272.9208,75.68632,,UMA,
2019-08-15T15:08:37.1997250,,,-0.1396396,1.633629,0.0465149,2.416548,164.7805,2.398681,-0.2365989,1.005201,-0.2330441,313.3896,217.2074,251.8304,-0.03417063,0.9699028,-0.05754891,307.9877,272.7555,75.85901,,UMA,
2019-08-15T15:08:37.2401270,,,-0.1401317,1.633589,0.04527399,2.524388,165.3434,2.509075,-0.2374189,1.005402,-0.2334937,313.4969,216.9925,251.9279,-0.03386462,0.9704044,-0.05714723,307.947,272.6787,75.94419,,UMA,
2019-08-15T15:08:37.2580790,,,-0.1407173,1.633661,0.04473475,2.674839,165.9875,2.565904,-0.2375339,1.005483,-0.2335912,313.5905,216.7028,252.0753,-0.03429079,0.9700077,-0.05769977,307.9113,272.6889,75.98251,,UMA,
2019-08-15T15:08:37.2770280,,,-0.1412375,1.633827,0.0443745,2.729696,166.5124,2.590231,-0.2378604,1.0058,-0.2336471,313.6212,216.5783,252.179,-0.03454888,0.970069,-0.05794033,307.9057,272.8089,75.95852,,UMA,
2019-08-15T15:08:37.2949800,,,-0.1417634,1.633984,0.043928,2.794607,167.0923,2.628185,-0.2381924,1.006103,-0.2338029,313.6212,216.5783,252.179,-0.03448009,0.9705085,-0.05784389,307.9057,272.8089,75.95852,,UMA,
2019-08-15T15:08:37.3111260,,,-0.1421375,1.633999,0.0437409,2.824084,167.4067,2.61119,-0.2381446,1.006171,-0.2338451,313.7014,216.3781,252.3479,-0.03466678,0.9706038,-0.05786273,307.9138,272.9836,75.86127,,UMA,
2019-08-15T15:08:37.3440390,,,-0.143482,1.633937,0.04307303,2.909963,168.2272,2.595359,-0.238704,1.006689,-0.2347429,313.769,216.2327,252.4727,-0.03425944,0.9716367,-0.05698201,307.894,273.0756,75.81485,,UMA,
2019-08-15T15:08:37.3759530,,,-0.1448886,1.633919,0.04277661,2.94961,168.9455,2.614817,-0.2392375,1.006859,-0.2350191,313.8342,216.0159,252.6144,-0.0349226,0.9718045,-0.05729184,307.782,273.1071,75.84144,,UMA,
2019-08-15T15:08:37.3919110,,,-0.1457648,1.633841,0.04256204,2.966,169.4198,2.536693,-0.239401,1.006912,-0.2351399,313.8474,215.9349,252.6411,-0.0356195,0.9714033,-0.05805364,307.7113,273.0482,75.89803,,UMA,
2019-08-15T15:08:37.4248220,,,-0.1473726,1.633569,0.04219058,3.018275,170.075,2.398878,-0.2399349,1.007123,-0.235756,313.8691,215.7461,252.727,-0.03574288,0.9717841,-0.05792603,307.6118,272.9619,76.00257,,UMA,
2019-08-15T15:08:37.4457660,,,-0.1478524,1.633506,0.04219475,3.028425,170.2834,2.360159,-0.2405332,1.007504,-0.2360184,313.8682,215.6884,252.7689,-0.0354768,0.9722876,-0.05729482,307.5831,272.9627,76.02214,,UMA,
2019-08-15T15:08:37.4766840,,,-0.1493541,1.63342,0.04220775,3.000735,170.8483,2.221719,-0.2411896,1.007527,-0.2362289,313.8578,215.5247,252.8703,-0.03593707,0.972146,-0.05779544,307.5388,272.9979,76.07124,,UMA,
2019-08-15T15:08:37.5095960,,,-0.1505907,1.633498,0.04185274,2.886293,171.295,2.028668,-0.2420641,1.007555,-0.2364496,313.8514,215.3959,252.9558,-0.03672147,0.971484,-0.05872115,307.5335,273.1453,76.01928,,UMA,
2019-08-15T15:08:37.5255530,,,-0.1523666,1.633655,0.04133895,2.725099,171.8459,1.776475,-0.2425556,1.007458,-0.2364719,313.8407,215.3648,252.9731,-0.03735769,0.9711509,-0.05936858,307.5499,273.25,75.95795,,UMA,
2019-08-15T15:08:37.5455000,,,-0.153393,1.633684,0.04103729,2.674635,172.0286,1.674233,-0.2437916,1.007416,-0.236453,313.8407,215.3648,252.9731,-0.03718722,0.9716162,-0.05864838,307.5707,273.336,75.90945,,UMA,
2019-08-15T15:08:37.5714350,,,-0.1540452,1.633527,0.04081574,2.678416,172.1806,1.545008,-0.2444887,1.007402,-0.2362795,313.8457,215.3647,253.002,-0.03758144,0.9710504,-0.05878016,307.5829,273.4031,75.87862,,UMA,
