Timestamp,HeadX,HeadY,HeadZ, HeadRX, HeadRY, HeadRZ, RightHandx,RightHandy,RightHandz,RightHandRX,RightHandRY,RightHandRZLeftHandx,LeftHandy,LeftHandz,LeftHandRX,LeftHandRY,LeftHandRZ,ActionPoints,Action,GazeTarget
2019-07-30T19:21:18.5928880,-0.6391332,1.049325,1.61343,57.54816,22.82998,335.3941,-1.35,-0.006,0.584,-1.516607E-21,180,0,-1.35,-0.006,0.584,0,180,0,,Plane (6)
2019-07-30T19:21:18.8167990,-0.6391332,1.049325,1.61343,57.54816,22.82998,335.3941,-1.35,-0.006,0.584,-1.516607E-21,180,0,-0.1231902,0.8373373,2.053572,0,180,0,,Plane (6)
2019-07-30T19:21:20.1087360,-0.6388196,1.049166,1.61327,57.58623,22.93543,335.4019,-0.0245595,0.8391429,1.936993,-1.516607E-21,180,0,-0.123407,0.8373648,2.053743,0,180,0,,Plane (6)
2019-07-30T19:21:20.2114610,-0.652613,1.048964,1.623515,58.77536,28.54959,344.7967,-0.02418971,0.8397602,1.937207,-1.516607E-21,180,0,-0.1233938,0.8374636,2.053797,0,180,0,,Plane (6)
2019-07-30T19:21:20.2388960,-0.6532125,1.049155,1.621624,58.65601,28.61366,344.7257,-0.02415049,0.8398545,1.93717,-1.516607E-21,180,0,-0.1234807,0.8372288,2.053776,0,180,0,,Plane (6)
2019-07-30T19:21:20.2558500,-0.6532222,1.049127,1.621182,58.60212,28.516,344.6585,-0.0242461,0.8396631,1.937061,-1.516607E-21,180,0,-0.1234926,0.8372272,2.053674,0,180,0,,Plane (6)
2019-07-30T19:21:20.2787900,-0.6534045,1.049085,1.621111,58.59438,28.51089,344.6439,-0.02423835,0.8396853,1.93705,-1.516607E-21,180,0,-0.1236944,0.8370484,2.053639,0,180,0,,Plane (6)
2019-07-30T19:21:20.2927520,-0.6534495,1.049094,1.621106,58.59335,28.5465,344.6717,-0.02447295,0.8394385,1.937018,-1.516607E-21,180,0,-0.123638,0.8370447,2.05364,0,180,0,,Plane (6)
2019-07-30T19:21:20.3067150,-0.6537487,1.049015,1.621025,58.56602,28.64921,344.787,-0.02446651,0.8394547,1.937,-1.516607E-21,180,0,-0.1238757,0.8368487,2.053605,0,180,0,,Plane (6)
2019-07-30T19:21:20.3221870,-0.6537455,1.049008,1.621091,58.52724,28.66897,344.8394,-0.02463067,0.839098,1.937016,-1.516607E-21,180,0,-0.1237669,0.8368152,2.053647,0,180,0,,Plane (6)
2019-07-30T19:21:20.3371470,-0.6537898,1.049037,1.621033,58.52775,28.61147,344.8076,-0.02461016,0.8390875,1.937033,-1.516607E-21,180,0,-0.1238109,0.8367965,2.05369,0,180,0,,Plane (6)
2019-07-30T19:21:20.3511110,-0.6537465,1.049055,1.620957,58.50299,28.49919,344.7318,-0.02431738,0.8393621,1.937084,-1.516607E-21,180,0,-0.1238116,0.8367779,2.053771,0,180,0,,Plane (6)
2019-07-30T19:21:20.3690620,-0.6537025,1.049096,1.62091,58.48617,28.40684,344.673,-0.02431738,0.8393512,1.937068,-1.516607E-21,180,0,-0.1235493,0.8371614,2.053865,0,180,0,,Plane (6)
2019-07-30T19:21:20.3870130,-0.6535785,1.049275,1.620885,58.45219,28.23577,344.5667,-0.02453923,0.8391397,1.937079,-1.516607E-21,180,0,-0.1235032,0.8372087,2.053852,0,180,0,,Plane (6)
2019-07-30T19:21:20.3999800,-0.6536195,1.049369,1.620769,58.4128,28.11289,344.517,-0.02453494,0.8391284,1.937083,-1.516607E-21,180,0,-0.1233678,0.8373673,2.053872,0,180,0,,Plane (6)
2019-07-30T19:21:20.4149410,-0.653677,1.049385,1.620697,58.35408,28.09553,344.528,-0.02453089,0.8391163,1.937088,-1.516607E-21,180,0,-0.1233965,0.8373699,2.053813,0,180,0,,Plane (6)
2019-07-30T19:21:20.4279050,-0.6537168,1.049444,1.62063,58.29425,28.05898,344.5361,-0.02452826,0.8391932,1.937027,-1.516607E-21,180,0,-0.1233574,0.8374131,2.053831,0,180,0,,Plane (6)
2019-07-30T19:21:20.4418680,-0.6539263,1.049466,1.620511,58.24665,28.00971,344.5276,-0.02439165,0.8394144,1.937098,-1.516607E-21,180,0,-0.123628,0.8370934,2.05375,0,180,0,,Plane (6)
2019-07-30T19:21:20.4558310,-0.6539278,1.049993,1.620482,58.17284,27.75231,344.4062,-0.02475715,0.8390334,1.936997,-1.516607E-21,180,0,-0.1235445,0.8370947,2.053775,0,180,0,,Plane (6)
2019-07-30T19:21:20.4688020,-0.6540303,1.050342,1.620377,58.10443,27.64055,344.3849,-0.02475798,0.8390393,1.936987,-1.516607E-21,180,0,-0.123597,0.8370408,2.053801,0,180,0,,Plane (6)
2019-07-30T19:21:20.4827580,-0.6540273,1.050923,1.620407,58.07962,27.51783,344.4217,-0.02467597,0.8392644,1.937203,-1.516607E-21,180,0,-0.1236838,0.8370423,2.053955,0,180,0,,Plane (6)
2019-07-30T19:21:20.4967210,-0.6540011,1.05168,1.620168,58.04866,27.4434,344.5628,-0.02495456,0.8390864,1.937129,-1.516607E-21,180,0,-0.1236267,0.8371156,2.053893,0,180,0,,Plane (6)
