Timestamp,HeadX,HeadY,HeadZ, HeadRX, HeadRY, HeadRZ, RightHandx,RightHandy,RightHandz,RightHandRX,RightHandRY,RightHandRZLeftHandx,LeftHandy,LeftHandz,LeftHandRX,LeftHandRY,LeftHandRZ,ActionPoints,Action,GazeTarget
2019-08-04T21:14:11.4078650,-1.075721,0.5966815,-0.1562055,355.1284,113.4781,356.0116,-1.35,-0.006,0.584,-1.516607E-21,180,0,-1.35,-0.006,0.584,0,180,0,,
2019-08-04T21:14:11.6183170,-1.075721,0.5966815,-0.1562055,355.1284,113.4781,356.0116,-1.35,-0.006,0.584,-1.516607E-21,180,0,-1.35,-0.006,0.584,0,180,0,,
2019-08-04T21:14:13.7208190,-1.075733,0.5966846,-0.1561979,355.1268,113.4795,356.0121,-1.35,-0.006,0.584,-1.516607E-21,180,0,-1.35,-0.006,0.584,0,180,0,,
2019-08-04T21:14:13.8245290,-1.075414,0.5965912,-0.156119,355.1333,113.4715,356.0162,-1.35,-0.006,0.584,-1.516607E-21,180,0,-1.35,-0.006,0.584,0,180,0,,
2019-08-04T21:14:13.8683730,-1.075461,0.5965306,-0.1561275,355.1426,113.4698,356.0227,-1.35,-0.006,0.584,-1.516607E-21,180,0,-1.35,-0.006,0.584,0,180,0,,
2019-08-04T21:14:13.9242230,-1.075466,0.5967306,-0.1563416,355.1479,113.4793,356.0148,-1.35,-0.006,0.584,-1.516607E-21,180,0,-1.35,-0.006,0.584,0,180,0,,
2019-08-04T21:14:13.9431720,-1.075465,0.5966539,-0.1561494,355.1342,113.4851,356.0201,-1.35,-0.006,0.584,-1.516607E-21,180,0,-1.35,-0.006,0.584,0,180,0,,
2019-08-04T21:14:13.9636280,-1.075385,0.5966607,-0.1561648,355.1313,113.4728,356.0278,-1.35,-0.006,0.584,-1.516607E-21,180,0,-1.35,-0.006,0.584,0,180,0,,
2019-08-04T21:14:13.9865660,-1.075422,0.5966312,-0.1562191,355.1396,113.4712,356.0195,-1.35,-0.006,0.584,-1.516607E-21,180,0,-1.35,-0.006,0.584,0,180,0,,
2019-08-04T21:14:14.0105030,-1.075332,0.5965907,-0.1562265,355.1436,113.4724,356.0183,-1.35,-0.006,0.584,-1.516607E-21,180,0,-1.35,-0.006,0.584,0,180,0,,
2019-08-04T21:14:14.0264600,-1.0754,0.5966903,-0.1562344,355.1422,113.4736,356.0206,-1.35,-0.006,0.584,-1.516607E-21,180,0,-1.35,-0.006,0.584,0,180,0,,
2019-08-04T21:14:14.0464100,-1.075333,0.5967333,-0.15617,355.1369,113.4727,356.0244,-1.35,-0.006,0.584,-1.516607E-21,180,0,-1.35,-0.006,0.584,0,180,0,,
2019-08-04T21:14:14.0643620,-1.075271,0.5967571,-0.1561973,355.1406,113.4819,356.0182,-1.35,-0.006,0.584,-1.516607E-21,180,0,-1.35,-0.006,0.584,0,180,0,,
2019-08-04T21:14:14.0813130,-1.075268,0.5967643,-0.1562425,355.1452,113.4702,356.0343,-1.35,-0.006,0.584,-1.516607E-21,180,0,-1.35,-0.006,0.584,0,180,0,,
2019-08-04T21:14:14.1022570,-1.075388,0.5967817,-0.1561087,355.1332,113.4698,356.0236,-1.35,-0.006,0.584,-1.516607E-21,180,0,-1.35,-0.006,0.584,0,180,0,,
2019-08-04T21:14:14.1202100,-1.075378,0.5967835,-0.1560873,355.133,113.4783,356.0243,-1.35,-0.006,0.584,-1.516607E-21,180,0,-1.35,-0.006,0.584,0,180,0,,
2019-08-04T21:14:14.1361670,-1.075256,0.5966291,-0.1560984,355.1426,113.48,356.0225,-1.35,-0.006,0.584,-1.516607E-21,180,0,-1.35,-0.006,0.584,0,180,0,,
